gid,time,value,lon,lat
352,2016-12-01 00:00:00-08,46.25316100259094,-118.3423414954069,34.07517637654407
174,2016-12-01 00:00:00-08,45.726787791654736,-118.34063839713835,33.94876643356015
206,2016-12-01 00:00:00-08,49.0978677092328,-118.13160822789476,34.00999992375335
254,2016-12-01 00:00:00-08,49.291217073064026,-118.39490559620374,34.00029976113784
524,2016-12-01 00:00:00-08,46.99892408889505,-118.32619477452354,34.20550121534543
55,2016-12-01 00:00:00-08,46.17124336749965,-118.32117818330467,33.826268305480404
375,2016-12-01 00:00:00-08,47.234042428061784,-118.41830510221617,34.07443900802116
517,2016-12-01 00:00:00-08,46.09817929680095,-118.45114485454131,34.17824236554005
52,2016-12-01 00:00:00-08,47.234042428061784,-118.37446158445789,33.814614954680195
58,2016-12-01 00:00:00-08,48.06486704779901,-118.26787773590259,33.83789473789693
370,2016-12-01 00:00:00-08,44.953614886128896,-118.50737882370618,34.05490992848052
321,2016-12-01 00:00:00-08,47.25731525766466,-118.44456125545094,34.03698368848133
413,2016-12-01 00:00:00-08,49.330640550708,-118.17328258226094,34.14356203139997
471,2016-12-01 00:00:00-08,51.596909543615354,-118.31218048552061,34.16099392005448
435,2016-12-01 00:00:00-08,47.43735356679043,-118.21362481864097,34.15068121663896
522,2016-12-01 00:00:00-08,46.09817929680095,-118.3619043867388,34.19772801587337
498,2016-12-01 00:00:00-08,48.05312997666208,-118.19185384489789,34.20292825567735
197,2016-12-01 00:00:00-08,46.074712872721506,-118.29190273326445,33.97523662255934
17,2016-12-01 00:00:00-08,47.39923961232227,-118.25396980047853,33.79341054711038
278,2016-12-01 00:00:00-08,49.4117435894612,-118.36396588370124,34.02291059760517
194,2016-12-01 00:00:00-08,46.098255601585265,-118.34530008603852,33.963594849379106
262,2016-12-01 00:00:00-08,50.82464424150609,-118.25242379627514,34.0313541097684
378,2016-12-01 00:00:00-08,46.63795606291473,-118.3648378851367,34.08612043985128
361,2016-12-01 00:00:00-08,49.403704621406696,-118.18185021997515,34.11002328116936
243,2016-12-01 00:00:00-08,48.27231517614652,-118.19432486225008,34.028112821474075
180,2016-12-01 00:00:00-08,47.32399903120759,-118.23384690768215,33.972017586384894
445,2016-12-01 00:00:00-08,47.9798055143659,-118.41453710280483,34.12282450227531
201,2016-12-01 00:00:00-08,49.79969874381462,-118.22067967497502,33.99071699525615
488,2016-12-01 00:00:00-08,46.60383756990371,-118.37039112841032,34.1641705847552
202,2016-12-01 00:00:00-08,49.72539738592919,-118.20286917043269,33.994579586162686
116,2016-12-01 00:00:00-08,46.32890025475133,-118.21530033676765,33.91268444378199
387,2016-12-01 00:00:00-08,49.67658304042261,-118.20433316670136,34.12100248946991
585,2016-12-01 00:00:00-08,47.234042428061784,-118.49723091641437,34.26331265158249
222,2016-12-01 00:00:00-08,50.37447769247378,-118.20750566137681,34.009415408034954
459,2016-12-01 00:00:00-08,49.07773877797175,-118.16470701455728,34.17710215879534
168,2016-12-01 00:00:00-08,44.291283633975354,-118.10455489720972,33.984167537268306
209,2016-12-01 00:00:00-08,49.39923093540602,-118.43893809010281,33.95895605741713
257,2016-12-01 00:00:00-08,47.47361695040476,-118.34148920512484,34.01196764527939
518,2016-12-01 00:00:00-08,48.002741647586966,-118.4333006014672,34.182145510655154
410,2016-12-01 00:00:00-08,50.714855788507336,-118.22682292013056,34.131977098759435
104,2016-12-01 00:00:00-08,46.83804830565386,-118.1750899511831,33.90556911181582
535,2016-12-01 00:00:00-08,46.291198976862034,-118.38444178964885,34.20867035239967
252,2016-12-01 00:00:00-08,47.123277079473795,-118.43050698134506,33.99250617892154
575,2016-12-01 00:00:00-08,48.858293186889824,-118.3449072988637,34.264846994383255
182,2016-12-01 00:00:00-08,44.291283633975354,-118.19823457311062,33.979743974794275
602,2016-12-01 00:00:00-08,46.579511864514544,-118.4935058770277,34.31171772050892
163,2016-12-01 00:00:00-08,45.883207391719694,-118.19360186827691,33.96490857496738
349,2016-12-01 00:00:00-08,45.41139771236707,-118.3958042733792,34.063506661515675
549,2016-12-01 00:00:00-08,45.93166884515667,-118.40698599995031,34.21960806715309
527,2016-12-01 00:00:00-08,45.7985382703824,-118.27261600187852,34.2171384353102
295,2016-12-01 00:00:00-08,47.542207335102795,-118.47548185062361,34.01434845263642
59,2016-12-01 00:00:00-08,46.83365092443751,-118.25010713751702,33.841764230861706
603,2016-12-01 00:00:00-08,46.746022316158815,-118.47563098964446,34.31562901557355
546,2016-12-01 00:00:00-08,46.09817929680095,-118.4605449271626,34.2079022265028
521,2016-12-01 00:00:00-08,46.17124336749965,-118.37975631841445,34.19383690199741
544,2016-12-01 00:00:00-08,48.002741647586966,-118.49624125601476,34.200083293195725
573,2016-12-01 00:00:00-08,48.00564541881434,-118.3806441685822,34.2570665823759
148,2016-12-01 00:00:00-08,48.71520083721814,-118.1889710547988,33.95007338771933
140,2016-12-01 00:00:00-08,45.79977555756913,-118.3313207239876,33.91911023467157
24,2016-12-01 00:00:00-08,45.642118670317444,-118.3828979123853,33.78108080461829
239,2016-12-01 00:00:00-08,50.50866114303436,-118.26559022147043,34.012649275072526
240,2016-12-01 00:00:00-08,49.05221345775584,-118.24777672787208,34.0165196656063
250,2016-12-01 00:00:00-08,45.026678956827595,-118.46610072171259,33.98470060779472
590,2016-12-01 00:00:00-08,45.675759263372186,-118.40789795421922,34.28284048050058
555,2016-12-01 00:00:00-08,46.46086952253594,-118.29981630084646,34.24293847835593
595,2016-12-01 00:00:00-08,46.95229294182885,-118.41259495689025,34.297675074032256
367,2016-12-01 00:00:00-08,46.507837365983946,-118.56080002061103,34.043156490016415
529,2016-12-01 00:00:00-08,50.67851610010869,-118.49153346077661,34.185255078767
65,2016-12-01 00:00:00-08,46.184570617892916,-118.37912157067896,33.82943804700495
303,2016-12-01 00:00:00-08,45.808629121961715,-118.33300689950819,34.04551324940586
359,2016-12-01 00:00:00-08,47.772020689636584,-118.21752826445741,34.10230056900369
530,2016-12-01 00:00:00-08,50.13606415253322,-118.47368965734734,34.189165142471474
364,2016-12-01 00:00:00-08,50.18400889157046,-118.1283189211226,34.12158478483918
105,2016-12-01 00:00:00-08,45.193189408471866,-118.41088374276009,33.87001457707985
593,2016-12-01 00:00:00-08,46.483881960541325,-118.44834074262472,34.289871168260674
20,2016-12-01 00:00:00-08,49.1379575670287,-118.20068270546868,33.80500195877203
67,2016-12-01 00:00:00-08,47.18301389977923,-118.34359446061578,33.83721174399909
5,2016-12-01 00:00:00-08,50.6064359376109,-118.26709282056613,33.7747140403034
400,2016-12-01 00:00:00-08,46.23022486936988,-118.40516685903079,34.09316518177828
27,2016-12-01 00:00:00-08,47.349524351423504,-118.32964040106995,33.79273770505123
577,2016-12-01 00:00:00-08,47.31596006315308,-118.49251880776755,34.24848277097569
510,2016-12-01 00:00:00-08,46.39864193216924,-118.32152143208039,34.190665254321424
538,2016-12-01 00:00:00-08,46.15806840208776,-118.33087003127342,34.22033737090663
563,2016-12-01 00:00:00-08,47.96647826397263,-118.37595634406519,34.24223165295905
500,2016-12-01 00:00:00-08,45.11003448619385,-118.4999587348039,34.151687972560005
85,2016-12-01 00:00:00-08,46.17158006388145,-118.25938179330404,33.871423254360444
72,2016-12-01 00:00:00-08,46.37455450622829,-118.25474352017788,33.85659363351646
323,2016-12-01 00:00:00-08,47.47361695040476,-118.4089395641376,34.04478269905613
79,2016-12-01 00:00:00-08,47.96504036969767,-118.36601747957901,33.84815060399352
160,2016-12-01 00:00:00-08,47.1795171093678,-118.24700736413246,33.95331718466745
381,2016-12-01 00:00:00-08,48.509214517027814,-118.31135346887416,34.09777484093934
309,2016-12-01 00:00:00-08,51.716865152977746,-118.22607058407834,34.06876077979905
380,2016-12-01 00:00:00-08,47.34684916996182,-118.32918351667749,34.09389304494139
404,2016-12-01 00:00:00-08,50.15118990746548,-118.3338521915579,34.10872601578938
207,2016-12-01 00:00:00-08,47.88312273460638,-118.11378826709763,34.013847498819466
449,2016-12-01 00:00:00-08,50.84833925535122,-118.3431952718615,34.13839255807844
489,2016-12-01 00:00:00-08,47.88044755314469,-118.3525460005284,34.16805989421753
512,2016-12-01 00:00:00-08,45.11003448619385,-118.28581097566351,34.19842461243953
289,2016-12-01 00:00:00-08,48.77403005410699,-118.16794288884242,34.065504637338364
570,2016-12-01 00:00:00-08,46.46086952253594,-118.43423506049743,34.24537337644129
198,2016-12-01 00:00:00-08,47.73871679296365,-118.27409981503794,33.97911121596157
264,2016-12-01 00:00:00-08,51.128758953925306,-118.21678432867036,34.03908767913899
446,2016-12-01 00:00:00-08,47.82214862711422,-118.39670451735056,34.12672102407253
348,2016-12-01 00:00:00-08,47.776494375637256,-118.41362137646804,34.05961075252983
88,2016-12-01 00:00:00-08,45.79977555756913,-118.20603839777975,33.88301916101227
277,2016-12-01 00:00:00-08,50.13745404928857,-118.38177473382852,34.01902039976554
157,2016-12-01 00:00:00-08,47.70433790835514,-118.3003958058877,33.9416988033331
4,2016-12-01 00:00:00-08,46.244644134580156,-118.28484615620233,33.77084216466246
315,2016-12-01 00:00:00-08,47.763167125243996,-118.11906589381327,34.09190011637479
302,2016-12-01 00:00:00-08,47.314161558614096,-118.35082295321581,34.04162815076239
454,2016-12-01 00:00:00-08,46.450578063868385,-118.2539749700731,34.1577849759613
159,2016-12-01 00:00:00-08,48.374209457517495,-118.2648054078578,33.949447389138264
113,2016-12-01 00:00:00-08,44.41123924333774,-118.26866401547399,33.901083146474456
107,2016-12-01 00:00:00-08,48.387536707910755,-118.37534020698094,33.87779967874943
228,2016-12-01 00:00:00-08,47.41282725431303,-118.46141302814294,33.96987699338598
358,2016-12-01 00:00:00-08,51.136375231131176,-118.23536443670208,34.0984347017022
598,2016-12-01 00:00:00-08,45.687696941597345,-118.47091990128101,34.300796763448076
221,2016-12-01 00:00:00-08,49.59342811814458,-118.22531955752366,34.00555191990327
376,2016-12-01 00:00:00-08,45.56458091361807,-118.40048460951307,34.078335821097376
6,2016-12-01 00:00:00-08,50.56991216239906,-118.24933759775914,33.778582926547266
469,2016-12-01 00:00:00-08,48.25898792575326,-118.3478696795761,34.153226127437456
541,2016-12-01 00:00:00-08,46.95669032304521,-118.27728103379785,34.23197729000444
424,2016-12-01 00:00:00-08,47.43735356679043,-118.40985102307887,34.107994742517846
56,2016-12-01 00:00:00-08,50.13737774450426,-118.30341325996953,33.83014677464001
170,2016-12-01 00:00:00-08,46.41081788984262,-118.41179470059475,33.93320572072565
291,2016-12-01 00:00:00-08,47.64354821226341,-118.1322776682178,34.0732099469169
86,2016-12-01 00:00:00-08,48.197199221923015,-118.2416025514892,33.87529155186385
447,2016-12-01 00:00:00-08,47.73575730602225,-118.37887001625276,34.130614541018964
579,2016-12-01 00:00:00-08,48.701873586824874,-118.45679821561288,34.256301123995925
3,2016-12-01 00:00:00-08,47.123277079473795,-118.17368102614233,33.77919757746395
185,2016-12-01 00:00:00-08,46.87037530673756,-118.1448018805539,33.99131104572519
266,2016-12-01 00:00:00-08,47.78362574027518,-118.18113727295352,34.04680923232506
135,2016-12-01 00:00:00-08,45.94059871433358,-118.4202275667483,33.89966089181474
457,2016-12-01 00:00:00-08,45.84542980904609,-118.20041990568433,34.169384318404774
594,2016-12-01 00:00:00-08,45.13304692419923,-118.43046881332702,34.2937746275356
176,2016-12-01 00:00:00-08,45.95475726335912,-118.30504882913651,33.95652881123456
66,2016-12-01 00:00:00-08,47.234042428061784,-118.36135896439822,33.83332639073368
184,2016-12-01 00:00:00-08,47.80882137672096,-118.16261466858711,33.98745835772573
311,2016-12-01 00:00:00-08,47.156580976146735,-118.19040993852926,34.07648591956441
511,2016-12-01 00:00:00-08,47.30172520934324,-118.30366715985612,34.19454643851833
110,2016-12-01 00:00:00-08,45.026678956827595,-118.32201064945973,33.889454886361946
171,2016-12-01 00:00:00-08,46.41529157584329,-118.39400848173761,33.93710039219827
537,2016-12-01 00:00:00-08,47.79845361326908,-118.34872920110745,34.216451375023546
460,2016-12-01 00:00:00-08,45.183098556892546,-118.50837621080329,34.11812226868844
220,2016-12-01 00:00:00-08,50.35458704066095,-118.24313155772977,34.00168542962954
189,2016-12-01 00:00:00-08,47.06305829041685,-118.43425759699296,33.94413195159279
339,2016-12-01 00:00:00-08,49.594665405331305,-118.12369146081683,34.10674234810877
64,2016-12-01 00:00:00-08,46.257634688591615,-118.39688227828833,33.825546713381044
29,2016-12-01 00:00:00-08,48.25898792575326,-118.29412592689086,33.80049402779468
158,2016-12-01 00:00:00-08,48.34358074230624,-118.28260155550255,33.94557459517125
343,2016-12-01 00:00:00-08,46.49720921093459,-118.50267816709045,34.040086203451864
215,2016-12-01 00:00:00-08,47.81013496869199,-118.33216307826316,33.98230796595609
422,2016-12-01 00:00:00-08,46.17283354675599,-118.44550365716455,34.10019449623288
179,2016-12-01 00:00:00-08,48.37696061917624,-118.25165023327862,33.9681498915395
442,2016-12-01 00:00:00-08,46.48547213979766,-118.4680233534857,34.111116913488154
485,2016-12-01 00:00:00-08,48.47555001009085,-118.42391501388447,34.15248461467861
100,2016-12-01 00:00:00-08,46.17124336749965,-118.24623933739981,33.89012228891161
267,2016-12-01 00:00:00-08,46.99130781168918,-118.16331090251907,34.05066550143493
483,2016-12-01 00:00:00-08,45.31175544566615,-118.45958801054772,34.14467893892794
597,2016-12-01 00:00:00-08,45.92727146394032,-118.48879138010459,34.29688637441976
320,2016-12-01 00:00:00-08,46.291198976862034,-118.46236922975507,34.033079684065086
216,2016-12-01 00:00:00-08,49.75108500539626,-118.31436057549327,33.986189458441245
142,2016-12-01 00:00:00-08,48.3201143182268,-118.29574468107687,33.926869007282704
211,2016-12-01 00:00:00-08,47.54220733510279,-118.4033540472909,33.96675201430352
340,2016-12-01 00:00:00-08,48.002741647586966,-118.10584731075093,34.11058926992347
516,2016-12-01 00:00:00-08,50.20912822323192,-118.46898718500324,34.174336214043976
397,2016-12-01 00:00:00-08,47.977054028119895,-118.45863276121075,34.081463023364755
325,2016-12-01 00:00:00-08,46.17124336749965,-118.3733102237362,34.05256970814991
408,2016-12-01 00:00:00-08,51.354250907439805,-118.26250696731877,34.124238766238655
195,2016-12-01 00:00:00-08,44.83373558155082,-118.32750286994354,33.96747843870048
304,2016-12-01 00:00:00-08,47.55553458549606,-118.31518893939179,34.04939534606897
441,2016-12-01 00:00:00-08,47.19777904444745,-118.48584826454956,34.107208377998965
68,2016-12-01 00:00:00-08,46.17124336749965,-118.3258280605021,33.841094106233356
425,2016-12-01 00:00:00-08,47.279696679538745,-118.39202183192893,34.11189036052775
437,2016-12-01 00:00:00-08,45.84542980904609,-118.17792254641563,34.15840328762067
363,2016-12-01 00:00:00-08,50.183031995981224,-118.1461645834356,34.117733959646664
307,2016-12-01 00:00:00-08,49.445862082472225,-118.26172363241407,34.061023618494254
360,2016-12-01 00:00:00-08,48.05135538600532,-118.19969019181869,34.106163429014764
534,2016-12-01 00:00:00-08,46.13793947082671,-118.4022952059795,34.20477532679962
144,2016-12-01 00:00:00-08,48.002741647586966,-118.26016104895635,33.93461579334885
416,2016-12-01 00:00:00-08,48.5118896984895,-118.11972515248296,34.15511987108819
427,2016-12-01 00:00:00-08,49.34273051391453,-118.35635770732485,34.1196725834298
126,2016-12-01 00:00:00-08,47.29220933359393,-118.30888104418854,33.90816243659894
499,2016-12-01 00:00:00-08,45.11003448619385,-118.51779189706275,34.14777371296943
432,2016-12-01 00:00:00-08,49.859765247890195,-118.26716395430533,34.13907553758417
419,2016-12-01 00:00:00-08,47.39046202812674,-118.49896822005438,34.08847160971233
467,2016-12-01 00:00:00-08,48.50885390676378,-118.38355122068243,34.1454463059025
600,2016-12-01 00:00:00-08,45.88202988904222,-118.43517115279428,34.308608504026495
238,2016-12-01 00:00:00-08,50.10113827477216,-118.28340181562511,34.00877588286061
592,2016-12-01 00:00:00-08,46.66706416800891,-118.46621074359385,34.28596469677998
345,2016-12-01 00:00:00-08,45.76207427967983,-118.4670612005158,34.047905021627976
405,2016-12-01 00:00:00-08,49.65536910695621,-118.31601874723295,34.112608712657845
283,2016-12-01 00:00:00-08,48.58048008318753,-118.27489304225678,34.0423165728118
507,2016-12-01 00:00:00-08,46.44618068265203,-118.37507276505171,34.179003645768425
134,2016-12-01 00:00:00-08,50.59549726712424,-118.16654329249617,33.9390944179415
324,2016-12-01 00:00:00-08,45.026678956827595,-118.39112584948352,34.04867770407327
46,2016-12-01 00:00:00-08,46.59407640209453,-118.24547264419209,33.82693504743108
138,2016-12-01 00:00:00-08,46.329236951133126,-118.36688916827771,33.911339480054906
373,2016-12-01 00:00:00-08,48.31521794137749,-118.45394034275196,34.06663637732292
533,2016-12-01 00:00:00-08,45.88169319266042,-118.4201467021004,34.20087729243523
219,2016-12-01 00:00:00-08,51.71578984045491,-118.26094166081187,33.99781593777978
305,2016-12-01 00:00:00-08,47.748554265557146,-118.2973690740486,34.05327444018336
411,2016-12-01 00:00:00-08,49.67658304042261,-118.2089780419286,34.13584175235817
28,2016-12-01 00:00:00-08,45.3980704619738,-118.31188410986434,33.79661736122216
270,2016-12-01 00:00:00-08,45.927195159156,-118.1098204351709,34.0622162720539
61,2016-12-01 00:00:00-08,47.76316712524399,-118.21456027391383,33.84949423663538
89,2016-12-01 00:00:00-08,48.88809158601818,-118.1882534882406,33.886878471527005
318,2016-12-01 00:00:00-08,46.71369531507512,-118.49797942977654,34.02526267983152
25,2016-12-01 00:00:00-08,48.052793280280284,-118.3651473034989,33.78496942618189
496,2016-12-01 00:00:00-08,46.46086952253594,-118.22757656910798,34.1952008074261
136,2016-12-01 00:00:00-08,47.38730193409711,-118.40245000455069,33.90355674797833
