"","Latitude","Longitude","County","Month","Weekend_day","Pollutant","Sample"
"2234",34.06659,-118.22688,"Los Angeles",9,"weekend","CO",0.0102635714285714
"2235",34.06659,-118.22688,"Los Angeles",9,"weekend","NO2",0.171760416666667
"2236",34.06659,-118.22688,"Los Angeles",9,"weekend","Ozone",0.42953869047619
"2237",34.06659,-118.22688,"Los Angeles",9,"weekend","SO2",0.00452083333333333
"2238",34.06659,-118.22688,"Los Angeles",10,"weekday","CO",0.0131577664399093
"2239",34.06659,-118.22688,"Los Angeles",10,"weekday","NO2",0.225753968253968
"2240",34.06659,-118.22688,"Los Angeles",10,"weekday","Ozone",0.272621414370917
"2241",34.06659,-118.22688,"Los Angeles",10,"weekday","SO2",0.0053042328042328
"2242",34.06659,-118.22688,"Los Angeles",10,"weekend","CO",0.0118298214285714
"2243",34.06659,-118.22688,"Los Angeles",10,"weekend","NO2",0.187595833333333
"2244",34.06659,-118.22688,"Los Angeles",10,"weekend","Ozone",0.294821428571429
"2245",34.06659,-118.22688,"Los Angeles",10,"weekend","SO2",0.00506666666666667
"2246",34.06659,-118.22688,"Los Angeles",11,"weekday","CO",0.0178343514587043
"2247",34.06659,-118.22688,"Los Angeles",11,"weekday","NO2",0.300891013384321
"2248",34.06659,-118.22688,"Los Angeles",11,"weekday","Ozone",0.203769461895657
"2249",34.06659,-118.22688,"Los Angeles",11,"weekday","SO2",0.00712051282051282
"2250",34.06659,-118.22688,"Los Angeles",11,"weekend","CO",0.0174588541666667
"2251",34.06659,-118.22688,"Los Angeles",11,"weekend","NO2",0.263583333333333
"2252",34.06659,-118.22688,"Los Angeles",11,"weekend","Ozone",0.25327380952381
"2253",34.06659,-118.22688,"Los Angeles",11,"weekend","SO2",0.00652083333333333
"2254",34.06659,-118.22688,"Los Angeles",12,"weekday","CO",0.0160202114029468
"2255",34.06659,-118.22688,"Los Angeles",12,"weekday","NO2",0.260202312138728
"2256",34.06659,-118.22688,"Los Angeles",12,"weekday","Ozone",0.161236263736264
"2257",34.06659,-118.22688,"Los Angeles",12,"weekday","SO2",0.00539856490541422
"2258",34.06659,-118.22688,"Los Angeles",12,"weekend","CO",0.0134527777777778
"2259",34.06659,-118.22688,"Los Angeles",12,"weekend","NO2",0.202296296296296
"2260",34.06659,-118.22688,"Los Angeles",12,"weekend","Ozone",0.250132275132275
"2261",34.06659,-118.22688,"Los Angeles",12,"weekend","SO2",0.00535185185185185
"2262",34.06703,-117.7514,"Los Angeles",1,"weekday","CO",0.0106206390011017
"2263",34.06703,-117.7514,"Los Angeles",1,"weekday","NO2",0.268819121447028
"2264",34.06703,-117.7514,"Los Angeles",1,"weekday","Ozone",0.130260741828865
"2265",34.06703,-117.7514,"Los Angeles",1,"weekend","CO",0.00984472049689441
"2266",34.06703,-117.7514,"Los Angeles",1,"weekend","NO2",0.207173913043478
"2267",34.06703,-117.7514,"Los Angeles",1,"weekend","Ozone",0.197826086956522
"2268",34.06703,-117.7514,"Los Angeles",2,"weekday","CO",0.00889420203227735
"2269",34.06703,-117.7514,"Los Angeles",2,"weekday","NO2",0.298820083682008
"2270",34.06703,-117.7514,"Los Angeles",2,"weekday","Ozone",0.244949193066348
"2271",34.06703,-117.7514,"Los Angeles",2,"weekend","CO",0.0105714285714286
"2272",34.06703,-117.7514,"Los Angeles",2,"weekend","NO2",0.290933333333333
"2273",34.06703,-117.7514,"Los Angeles",2,"weekend","Ozone",0.341746031746032
"2274",34.06703,-117.7514,"Los Angeles",3,"weekday","CO",0.00567468175388967
"2275",34.06703,-117.7514,"Los Angeles",3,"weekday","NO2",0.222316831683168
"2276",34.06703,-117.7514,"Los Angeles",3,"weekday","Ozone",0.34025459688826
"2277",34.06703,-117.7514,"Los Angeles",3,"weekend","CO",0.00287267080745342
"2278",34.06703,-117.7514,"Los Angeles",3,"weekend","NO2",0.138690217391304
"2279",34.06703,-117.7514,"Los Angeles",3,"weekend","Ozone",0.428493788819876
"2280",34.06703,-117.7514,"Los Angeles",4,"weekday","CO",0.00324012158054711
"2281",34.06703,-117.7514,"Los Angeles",4,"weekday","NO2",0.191417021276596
"2282",34.06703,-117.7514,"Los Angeles",4,"weekday","Ozone",0.417819067925678
"2283",34.06703,-117.7514,"Los Angeles",4,"weekend","CO",0.00317460317460317
"2284",34.06703,-117.7514,"Los Angeles",4,"weekend","NO2",0.147647342995169
"2285",34.06703,-117.7514,"Los Angeles",4,"weekend","Ozone",0.459144237405107
"2286",34.06703,-117.7514,"Los Angeles",5,"weekday","CO",0.00193175245806825
"2287",34.06703,-117.7514,"Los Angeles",5,"weekday","NO2",0.13047975708502
"2288",34.06703,-117.7514,"Los Angeles",5,"weekday","Ozone",0.43368999421631
"2289",34.06703,-117.7514,"Los Angeles",5,"weekend","CO",0.00121463077984817
"2290",34.06703,-117.7514,"Los Angeles",5,"weekend","NO2",0.0813429951690821
"2291",34.06703,-117.7514,"Los Angeles",5,"weekend","Ozone",0.468391994478951
"2292",34.06703,-117.7514,"Los Angeles",6,"weekday","CO",0.00606216139150271
"2293",34.06703,-117.7514,"Los Angeles",6,"weekday","NO2",0.155481037924152
"2294",34.06703,-117.7514,"Los Angeles",6,"weekday","Ozone",0.49560878243513
"2295",34.06703,-117.7514,"Los Angeles",6,"weekend","CO",0.00644409937888199
"2296",34.06703,-117.7514,"Los Angeles",6,"weekend","NO2",0.136983606557377
"2297",34.06703,-117.7514,"Los Angeles",6,"weekend","Ozone",0.541847826086956
"2298",34.06703,-117.7514,"Los Angeles",7,"weekday","CO",0.00564839772386942
"2299",34.06703,-117.7514,"Los Angeles",7,"weekday","NO2",0.163849056603774
"2300",34.06703,-117.7514,"Los Angeles",7,"weekday","Ozone",0.515004492362983
"2301",34.06703,-117.7514,"Los Angeles",7,"weekend","CO",0.00455900621118012
"2302",34.06703,-117.7514,"Los Angeles",7,"weekend","NO2",0.109495652173913
"2303",34.06703,-117.7514,"Los Angeles",7,"weekend","Ozone",0.48888198757764
"2304",34.06703,-117.7514,"Los Angeles",8,"weekday","CO",0.00702912621359223
"2305",34.06703,-117.7514,"Los Angeles",8,"weekday","NO2",0.188269902912621
"2306",34.06703,-117.7514,"Los Angeles",8,"weekday","Ozone",0.471345353675451
"2307",34.06703,-117.7514,"Los Angeles",8,"weekend","CO",0.00665105386416862
"2308",34.06703,-117.7514,"Los Angeles",8,"weekend","NO2",0.140967213114754
"2309",34.06703,-117.7514,"Los Angeles",8,"weekend","Ozone",0.532474629195941
"2310",34.06703,-117.7514,"Los Angeles",9,"weekday","CO",0.0080184331797235
"2311",34.06703,-117.7514,"Los Angeles",9,"weekday","NO2",0.193336016096579
"2312",34.06703,-117.7514,"Los Angeles",9,"weekday","Ozone",0.380310434032768
"2313",34.06703,-117.7514,"Los Angeles",9,"weekend","CO",0.00889751552795031
"2314",34.06703,-117.7514,"Los Angeles",9,"weekend","NO2",0.183423913043478
"2315",34.06703,-117.7514,"Los Angeles",9,"weekend","Ozone",0.47888198757764
"2316",34.06703,-117.7514,"Los Angeles",10,"weekday","CO",0.0150116144018583
"2317",34.06703,-117.7514,"Los Angeles",10,"weekday","NO2",0.234649694501018
"2318",34.06703,-117.7514,"Los Angeles",10,"weekday","Ozone",0.241056910569106
"2319",34.06703,-117.7514,"Los Angeles",10,"weekend","CO",0.0133652121936641
"2320",34.06703,-117.7514,"Los Angeles",10,"weekend","NO2",0.180761506276151
"2321",34.06703,-117.7514,"Los Angeles",10,"weekend","Ozone",0.280633592349073
"2322",34.06703,-117.7514,"Los Angeles",11,"weekday","CO",0.0181878821567538
"2323",34.06703,-117.7514,"Los Angeles",11,"weekday","NO2",0.28296573875803
"2324",34.06703,-117.7514,"Los Angeles",11,"weekday","Ozone",0.182267926625903
"2325",34.06703,-117.7514,"Los Angeles",11,"weekend","CO",0.0185416666666667
"2326",34.06703,-117.7514,"Los Angeles",11,"weekend","NO2",0.252802083333333
"2327",34.06703,-117.7514,"Los Angeles",11,"weekend","Ozone",0.230357142857143
"2328",34.06703,-117.7514,"Los Angeles",12,"weekday","CO",0.0176515151515152
"2329",34.06703,-117.7514,"Los Angeles",12,"weekday","NO2",0.250816287878788
"2330",34.06703,-117.7514,"Los Angeles",12,"weekday","Ozone",0.14375
"2331",34.06703,-117.7514,"Los Angeles",12,"weekend","CO",0.0164174685418209
"2332",34.06703,-117.7514,"Los Angeles",12,"weekend","NO2",0.202683937823834
"2333",34.06703,-117.7514,"Los Angeles",12,"weekend","Ozone",0.201184307920059
"2334",34.067802,-117.526711,"San Bernardino",1,"weekday","CO",0.0197060552616108
"2335",34.067802,-117.526711,"San Bernardino",1,"weekday","NO2",0.34847201946472
"2336",34.067802,-117.526711,"San Bernardino",1,"weekend","CO",0.01825
"2337",34.067802,-117.526711,"San Bernardino",1,"weekend","NO2",0.242520202020202
"2338",34.067802,-117.526711,"San Bernardino",2,"weekday","CO",0.0170457142857143
"2339",34.067802,-117.526711,"San Bernardino",2,"weekday","NO2",0.37042
"2340",34.067802,-117.526711,"San Bernardino",2,"weekend","CO",0.0179464285714286
"2341",34.067802,-117.526711,"San Bernardino",2,"weekend","NO2",0.322020833333333
"2342",34.067802,-117.526711,"San Bernardino",3,"weekday","CO",0.0158741808650066
"2343",34.067802,-117.526711,"San Bernardino",3,"weekday","NO2",0.354151736745887
"2344",34.067802,-117.526711,"San Bernardino",3,"weekend","CO",0.0136458333333333
"2345",34.067802,-117.526711,"San Bernardino",3,"weekend","NO2",0.224375
"2346",34.067802,-117.526711,"San Bernardino",4,"weekday","CO",0.0113416401043176
"2347",34.067802,-117.526711,"San Bernardino",4,"weekday","NO2",0.287233502538071
"2348",34.067802,-117.526711,"San Bernardino",4,"weekend","CO",0.00952380952380952
"2349",34.067802,-117.526711,"San Bernardino",4,"weekend","NO2",0.184791666666667
"2350",34.067802,-117.526711,"San Bernardino",5,"weekday","CO",0.0103053435114504
"2351",34.067802,-117.526711,"San Bernardino",5,"weekday","NO2",0.249845419847328
"2352",34.067802,-117.526711,"San Bernardino",5,"weekend","CO",0.00858465608465609
"2353",34.067802,-117.526711,"San Bernardino",5,"weekend","NO2",0.141023148148148
"2354",34.067802,-117.526711,"San Bernardino",6,"weekday","CO",0.0121184139054861
"2355",34.067802,-117.526711,"San Bernardino",6,"weekday","NO2",0.298007604562738
"2356",34.067802,-117.526711,"San Bernardino",6,"weekend","CO",0.0118452380952381
"2357",34.067802,-117.526711,"San Bernardino",6,"weekend","NO2",0.212192708333333
"2358",34.067802,-117.526711,"San Bernardino",7,"weekday","CO",0.0115278995033596
"2359",34.067802,-117.526711,"San Bernardino",7,"weekday","NO2",0.302558282208589
"2360",34.067802,-117.526711,"San Bernardino",7,"weekend","CO",0.0106785714285714
"2361",34.067802,-117.526711,"San Bernardino",7,"weekend","NO2",0.187725
"2362",34.067802,-117.526711,"San Bernardino",8,"weekday","CO",0.0128489795918367
"2363",34.067802,-117.526711,"San Bernardino",8,"weekday","NO2",0.332598540145985
"2364",34.067802,-117.526711,"San Bernardino",8,"weekend","CO",0.0120982142857143
"2365",34.067802,-117.526711,"San Bernardino",8,"weekend","NO2",0.222744791666667
"2366",34.067802,-117.526711,"San Bernardino",9,"weekday","CO",0.0118944709514454
"2367",34.067802,-117.526711,"San Bernardino",9,"weekday","NO2",0.302168932038835
"2368",34.067802,-117.526711,"San Bernardino",9,"weekend","CO",0.0113373860182371
"2369",34.067802,-117.526711,"San Bernardino",9,"weekend","NO2",0.218890625
"2370",34.067802,-117.526711,"San Bernardino",10,"weekday","CO",0.0142060330108139
"2371",34.067802,-117.526711,"San Bernardino",10,"weekday","NO2",0.347304780876494
"2372",34.067802,-117.526711,"San Bernardino",10,"weekend","CO",0.0127619047619048
"2373",34.067802,-117.526711,"San Bernardino",10,"weekend","NO2",0.252366666666667
"2374",34.067802,-117.526711,"San Bernardino",11,"weekday","CO",0.0134990439770554
"2375",34.067802,-117.526711,"San Bernardino",11,"weekday","NO2",0.342179732313576
"2376",34.067802,-117.526711,"San Bernardino",11,"weekend","CO",0.0132738095238095
"2377",34.067802,-117.526711,"San Bernardino",11,"weekend","NO2",0.296130208333333
"2378",34.067802,-117.526711,"San Bernardino",12,"weekday","CO",0.0155968314668123
"2379",34.067802,-117.526711,"San Bernardino",12,"weekday","NO2",0.32138122605364
"2380",34.067802,-117.526711,"San Bernardino",12,"weekend","CO",0.010952380952381
"2381",34.067802,-117.526711,"San Bernardino",12,"weekend","NO2",0.19025462962963
"2382",34.06957,-116.38893,"San Bernardino",1,"weekday","Ozone",0.572688233610077
"2383",34.06957,-116.38893,"San Bernardino",1,"weekend","Ozone",0.553630952380952
"2384",34.06957,-116.38893,"San Bernardino",2,"weekday","Ozone",0.624964214142571
"2385",34.06957,-116.38893,"San Bernardino",2,"weekend","Ozone",0.670905011219147
"2386",34.06957,-116.38893,"San Bernardino",3,"weekday","Ozone",0.691131173659055
"2387",34.06957,-116.38893,"San Bernardino",3,"weekend","Ozone",0.706770833333333
"2388",34.06957,-116.38893,"San Bernardino",4,"weekday","Ozone",0.75992465951898
"2389",34.06957,-116.38893,"San Bernardino",4,"weekend","Ozone",0.708928571428571
"2390",34.06957,-116.38893,"San Bernardino",5,"weekday","Ozone",0.781180005462988
"2391",34.06957,-116.38893,"San Bernardino",5,"weekend","Ozone",0.751719576719577
"2392",34.06957,-116.38893,"San Bernardino",6,"weekday","Ozone",0.868620501635769
"2393",34.06957,-116.38893,"San Bernardino",6,"weekend","Ozone",0.787574404761905
"2394",34.06957,-116.38893,"San Bernardino",7,"weekday","Ozone",0.907043056743655
"2395",34.06957,-116.38893,"San Bernardino",7,"weekend","Ozone",0.787202380952381
"2396",34.06957,-116.38893,"San Bernardino",8,"weekday","Ozone",0.815826586576129
"2397",34.06957,-116.38893,"San Bernardino",8,"weekend","Ozone",0.808630952380952
"2398",34.06957,-116.38893,"San Bernardino",9,"weekday","Ozone",0.683482993197279
"2399",34.06957,-116.38893,"San Bernardino",9,"weekend","Ozone",0.674107142857143
"2400",34.06957,-116.38893,"San Bernardino",10,"weekday","Ozone",0.662758219377364
"2401",34.06957,-116.38893,"San Bernardino",10,"weekend","Ozone",0.602380952380952
"2402",34.06957,-116.38893,"San Bernardino",11,"weekday","Ozone",0.650867052023121
"2403",34.06957,-116.38893,"San Bernardino",11,"weekend","Ozone",0.691517857142857
"2404",34.06957,-116.38893,"San Bernardino",12,"weekday","Ozone",0.571948549534756
"2405",34.06957,-116.38893,"San Bernardino",12,"weekend","Ozone",0.596428571428571
"2406",34.10002,-117.49201,"San Bernardino",1,"weekday","CO",0.00875187969924812
"2407",34.10002,-117.49201,"San Bernardino",1,"weekday","NO2",0.221492693110647
"2408",34.10002,-117.49201,"San Bernardino",1,"weekday","Ozone",0.216164628690725
"2409",34.10002,-117.49201,"San Bernardino",1,"weekday","SO2",0.0050752688172043
"2410",34.10002,-117.49201,"San Bernardino",1,"weekend","CO",0.00817602040816327
"2411",34.10002,-117.49201,"San Bernardino",1,"weekend","NO2",0.169595652173913
"2412",34.10002,-117.49201,"San Bernardino",1,"weekend","Ozone",0.264534161490683
"2413",34.10002,-117.49201,"San Bernardino",1,"weekend","SO2",0.00392825112107623
"2414",34.10002,-117.49201,"San Bernardino",2,"weekday","CO",0.00725425950196592
"2415",34.10002,-117.49201,"San Bernardino",2,"weekday","NO2",0.208671673819742
"2416",34.10002,-117.49201,"San Bernardino",2,"weekday","Ozone",0.361925068534877
"2417",34.10002,-117.49201,"San Bernardino",2,"weekday","SO2",0.00536231884057971
"2418",34.10002,-117.49201,"San Bernardino",2,"weekend","CO",0.00828250401284109
"2419",34.10002,-117.49201,"San Bernardino",2,"weekend","NO2",0.194417582417582
"2420",34.10002,-117.49201,"San Bernardino",2,"weekend","Ozone",0.475667189952904
"2421",34.10002,-117.49201,"San Bernardino",2,"weekend","SO2",0.0049683426443203
"2422",34.10002,-117.49201,"San Bernardino",3,"weekday","CO",0.00582220959954558
"2423",34.10002,-117.49201,"San Bernardino",3,"weekday","NO2",0.213496108949416
"2424",34.10002,-117.49201,"San Bernardino",3,"weekday","Ozone",0.37473596442468
"2425",34.10002,-117.49201,"San Bernardino",3,"weekday","SO2",0.00448052805280528
"2426",34.10002,-117.49201,"San Bernardino",3,"weekend","CO",0.0046242774566474
"2427",34.10002,-117.49201,"San Bernardino",3,"weekend","NO2",0.146699453551913
"2428",34.10002,-117.49201,"San Bernardino",3,"weekend","Ozone",0.449301242236025
"2429",34.10002,-117.49201,"San Bernardino",3,"weekend","SO2",0.00314074074074074
"2430",34.10002,-117.49201,"San Bernardino",4,"weekday","CO",0.00570807453416149
"2431",34.10002,-117.49201,"San Bernardino",4,"weekday","NO2",0.152191304347826
"2432",34.10002,-117.49201,"San Bernardino",4,"weekday","Ozone",0.436521739130435
"2433",34.10002,-117.49201,"San Bernardino",4,"weekday","SO2",0.0045439763488544
"2434",34.10002,-117.49201,"San Bernardino",4,"weekend","CO",0.00431345353675451
"2435",34.10002,-117.49201,"San Bernardino",4,"weekend","NO2",0.084621359223301
"2436",34.10002,-117.49201,"San Bernardino",4,"weekend","Ozone",0.524618585298197
"2437",34.10002,-117.49201,"San Bernardino",4,"weekend","SO2",0.0029748743718593
"2438",34.10002,-117.49201,"San Bernardino",5,"weekday","CO",0.00464212076583211
"2439",34.10002,-117.49201,"San Bernardino",5,"weekday","NO2",0.140692783505155
"2440",34.10002,-117.49201,"San Bernardino",5,"weekday","Ozone",0.461561119293078
"2441",34.10002,-117.49201,"San Bernardino",5,"weekday","SO2",0.00344444444444444
"2442",34.10002,-117.49201,"San Bernardino",5,"weekend","CO",0.00348432055749129
"2443",34.10002,-117.49201,"San Bernardino",5,"weekend","NO2",0.0789024390243902
"2444",34.10002,-117.49201,"San Bernardino",5,"weekend","Ozone",0.507665505226481
"2445",34.10002,-117.49201,"San Bernardino",5,"weekend","SO2",0.00218481848184818
"2446",34.10002,-117.49201,"San Bernardino",6,"weekday","CO",0.00543178170144462
"2447",34.10002,-117.49201,"San Bernardino",6,"weekday","NO2",0.155542792792793
"2448",34.10002,-117.49201,"San Bernardino",6,"weekday","Ozone",0.551492776886035
"2449",34.10002,-117.49201,"San Bernardino",6,"weekday","SO2",0.00544520030234316
"2450",34.10002,-117.49201,"San Bernardino",6,"weekend","CO",0.00529411764705882
"2451",34.10002,-117.49201,"San Bernardino",6,"weekend","NO2",0.12037037037037
"2452",34.10002,-117.49201,"San Bernardino",6,"weekend","Ozone",0.613235294117647
"2453",34.10002,-117.49201,"San Bernardino",6,"weekend","SO2",0.00407901234567901
"2454",34.10002,-117.49201,"San Bernardino",7,"weekday","CO",0.00288130474176986
"2455",34.10002,-117.49201,"San Bernardino",7,"weekday","NO2",0.187397463002114
"2456",34.10002,-117.49201,"San Bernardino",7,"weekday","Ozone",0.559759398496241
"2457",34.10002,-117.49201,"San Bernardino",7,"weekday","SO2",0.00692352092352092
"2458",34.10002,-117.49201,"San Bernardino",7,"weekend","CO",0.00209255533199195
"2459",34.10002,-117.49201,"San Bernardino",7,"weekend","NO2",0.132449781659389
"2460",34.10002,-117.49201,"San Bernardino",7,"weekend","Ozone",0.547161572052402
"2461",34.10002,-117.49201,"San Bernardino",7,"weekend","SO2",0.00485885885885886
"2462",34.10002,-117.49201,"San Bernardino",8,"weekday","CO",0.00394241417497231
"2463",34.10002,-117.49201,"San Bernardino",8,"weekday","NO2",0.200441860465116
"2464",34.10002,-117.49201,"San Bernardino",8,"weekday","Ozone",0.507890365448505
"2465",34.10002,-117.49201,"San Bernardino",8,"weekday","SO2",0.00685751633986928
"2466",34.10002,-117.49201,"San Bernardino",8,"weekend","CO",0.00321623731459797
"2467",34.10002,-117.49201,"San Bernardino",8,"weekend","NO2",0.155120218579235
"2468",34.10002,-117.49201,"San Bernardino",8,"weekend","Ozone",0.567213114754098
"2469",34.10002,-117.49201,"San Bernardino",8,"weekend","SO2",0.00578518518518519
"2470",34.10002,-117.49201,"San Bernardino",9,"weekday","CO",0.00394590846047157
"2471",34.10002,-117.49201,"San Bernardino",9,"weekday","NO2",0.202306695464363
"2472",34.10002,-117.49201,"San Bernardino",9,"weekday","Ozone",0.376231527093596
"2473",34.10002,-117.49201,"San Bernardino",9,"weekday","SO2",0.00522988505747126
"2474",34.10002,-117.49201,"San Bernardino",9,"weekend","CO",0.00512129380053908
"2475",34.10002,-117.49201,"San Bernardino",9,"weekend","NO2",0.162869791666667
"2476",34.10002,-117.49201,"San Bernardino",9,"weekend","Ozone",0.489583333333333
"2477",34.10002,-117.49201,"San Bernardino",9,"weekend","SO2",0.00492361111111111
"2478",34.10002,-117.49201,"San Bernardino",10,"weekday","CO",0.00663265306122449
"2479",34.10002,-117.49201,"San Bernardino",10,"weekday","NO2",0.237694736842105
"2480",34.10002,-117.49201,"San Bernardino",10,"weekday","Ozone",0.2902832774901
"2481",34.10002,-117.49201,"San Bernardino",10,"weekday","SO2",0.00544420753375977
"2482",34.10002,-117.49201,"San Bernardino",10,"weekend","CO",0.00678760393046107
"2483",34.10002,-117.49201,"San Bernardino",10,"weekend","NO2",0.189630208333333
"2484",34.10002,-117.49201,"San Bernardino",10,"weekend","Ozone",0.32104004781829
"2485",34.10002,-117.49201,"San Bernardino",10,"weekend","SO2",0.00539470013947001
"2486",34.10002,-117.49201,"San Bernardino",11,"weekday","CO",0.00820879120879121
"2487",34.10002,-117.49201,"San Bernardino",11,"weekday","NO2",0.220113461538462
"2488",34.10002,-117.49201,"San Bernardino",11,"weekday","Ozone",0.280494505494505
"2489",34.10002,-117.49201,"San Bernardino",11,"weekday","SO2",0.00558717948717949
"2490",34.10002,-117.49201,"San Bernardino",11,"weekend","CO",0.00806547619047619
"2491",34.10002,-117.49201,"San Bernardino",11,"weekend","NO2",0.200484375
"2492",34.10002,-117.49201,"San Bernardino",11,"weekend","Ozone",0.308556547619048
"2493",34.10002,-117.49201,"San Bernardino",11,"weekend","SO2",0.00533333333333333
"2494",34.10002,-117.49201,"San Bernardino",12,"weekday","CO",0.00995933857413933
"2495",34.10002,-117.49201,"San Bernardino",12,"weekday","NO2",0.215172675521822
"2496",34.10002,-117.49201,"San Bernardino",12,"weekday","Ozone",0.197072377338032
"2497",34.10002,-117.49201,"San Bernardino",12,"weekday","SO2",0.00609234661606578
"2498",34.10002,-117.49201,"San Bernardino",12,"weekend","CO",0.00639526276831976
"2499",34.10002,-117.49201,"San Bernardino",12,"weekend","NO2",0.12219689119171
"2500",34.10002,-117.49201,"San Bernardino",12,"weekend","Ozone",0.337157660991858
"2501",34.10002,-117.49201,"San Bernardino",12,"weekend","SO2",0.00444905008635579
"2502",34.10374,-117.62914,"San Bernardino",1,"weekday","CO",0.0155213984327908
"2503",34.10374,-117.62914,"San Bernardino",1,"weekday","NO2",0.237590717299578
"2504",34.10374,-117.62914,"San Bernardino",1,"weekday","Ozone",0.216094032549729
"2505",34.10374,-117.62914,"San Bernardino",1,"weekend","CO",0.0141850220264317
"2506",34.10374,-117.62914,"San Bernardino",1,"weekend","NO2",0.17611013215859
"2507",34.10374,-117.62914,"San Bernardino",1,"weekend","Ozone",0.28942731277533
"2508",34.10374,-117.62914,"San Bernardino",2,"weekday","CO",0.013888532991672
"2509",34.10374,-117.62914,"San Bernardino",2,"weekday","NO2",0.229733031674208
"2510",34.10374,-117.62914,"San Bernardino",2,"weekday","Ozone",0.35211402946829
"2511",34.10374,-117.62914,"San Bernardino",2,"weekend","CO",0.0153260869565217
"2512",34.10374,-117.62914,"San Bernardino",2,"weekend","NO2",0.215141304347826
"2513",34.10374,-117.62914,"San Bernardino",2,"weekend","Ozone",0.473447204968944
"2514",34.10374,-117.62914,"San Bernardino",3,"weekday","CO",0.0119875776397516
"2515",34.10374,-117.62914,"San Bernardino",3,"weekday","NO2",0.182203557312253
"2516",34.10374,-117.62914,"San Bernardino",3,"weekday","Ozone",0.433145115753811
"2517",34.10374,-117.62914,"San Bernardino",3,"weekend","CO",0.0103309120258273
"2518",34.10374,-117.62914,"San Bernardino",3,"weekend","NO2",0.114016949152542
"2519",34.10374,-117.62914,"San Bernardino",3,"weekend","Ozone",0.5136400322841
"2520",34.10374,-117.62914,"San Bernardino",4,"weekday","CO",0.00656319290465632
"2521",34.10374,-117.62914,"San Bernardino",4,"weekday","NO2",0.137139380530973
"2522",34.10374,-117.62914,"San Bernardino",4,"weekday","Ozone",0.522534766118837
"2523",34.10374,-117.62914,"San Bernardino",4,"weekend","CO",0.00521008403361345
"2524",34.10374,-117.62914,"San Bernardino",4,"weekend","NO2",0.0879211822660099
"2525",34.10374,-117.62914,"San Bernardino",4,"weekend","Ozone",0.582633053221288
"2526",34.10374,-117.62914,"San Bernardino",5,"weekday","CO",0.00867901972504483
"2527",34.10374,-117.62914,"San Bernardino",5,"weekday","NO2",0.0949937238493724
"2528",34.10374,-117.62914,"San Bernardino",5,"weekday","Ozone",0.53317393903168
"2529",34.10374,-117.62914,"San Bernardino",5,"weekend","CO",0.00719163763066202
"2530",34.10374,-117.62914,"San Bernardino",5,"weekend","NO2",0.046819512195122
"2531",34.10374,-117.62914,"San Bernardino",5,"weekend","Ozone",0.57205574912892
"2532",34.10374,-117.62914,"San Bernardino",6,"weekday","CO",0.01166168559474
"2533",34.10374,-117.62914,"San Bernardino",6,"weekday","NO2",0.148267782426778
"2534",34.10374,-117.62914,"San Bernardino",6,"weekday","Ozone",0.646323968918111
"2535",34.10374,-117.62914,"San Bernardino",6,"weekend","CO",0.0112051077414206
"2536",34.10374,-117.62914,"San Bernardino",6,"weekend","NO2",0.118698324022346
"2537",34.10374,-117.62914,"San Bernardino",6,"weekend","Ozone",0.723623304070231
"2538",34.10374,-117.62914,"San Bernardino",7,"weekday","CO",0.0158441558441558
"2539",34.10374,-117.62914,"San Bernardino",7,"weekday","NO2",0.148800433839479
"2540",34.10374,-117.62914,"San Bernardino",7,"weekday","Ozone",0.671645491168268
"2541",34.10374,-117.62914,"San Bernardino",7,"weekend","CO",0.0157835116425425
"2542",34.10374,-117.62914,"San Bernardino",7,"weekend","NO2",0.102013333333333
"2543",34.10374,-117.62914,"San Bernardino",7,"weekend","Ozone",0.655047619047619
"2544",34.10374,-117.62914,"San Bernardino",8,"weekday","CO",0.0185049215216813
"2545",34.10374,-117.62914,"San Bernardino",8,"weekday","NO2",0.155206703910615
"2546",34.10374,-117.62914,"San Bernardino",8,"weekday","Ozone",0.599467943602022
"2547",34.10374,-117.62914,"San Bernardino",8,"weekend","CO",0.0190029761904762
"2548",34.10374,-117.62914,"San Bernardino",8,"weekend","NO2",0.123182291666667
"2549",34.10374,-117.62914,"San Bernardino",8,"weekend","Ozone",0.649627976190476
"2550",34.10374,-117.62914,"San Bernardino",9,"weekday","CO",0.0183520809898763
"2551",34.10374,-117.62914,"San Bernardino",9,"weekday","NO2",0.163405511811024
"2552",34.10374,-117.62914,"San Bernardino",9,"weekday","Ozone",0.496541057367829
"2553",34.10374,-117.62914,"San Bernardino",9,"weekend","CO",0.0188095238095238
"2554",34.10374,-117.62914,"San Bernardino",9,"weekend","NO2",0.136666666666667
"2555",34.10374,-117.62914,"San Bernardino",9,"weekend","Ozone",0.623065476190476
"2556",34.10374,-117.62914,"San Bernardino",10,"weekday","CO",0.0186769318505845
"2557",34.10374,-117.62914,"San Bernardino",10,"weekday","NO2",0.20882
"2558",34.10374,-117.62914,"San Bernardino",10,"weekday","Ozone",0.380239520958084
"2559",34.10374,-117.62914,"San Bernardino",10,"weekend","CO",0.01575
"2560",34.10374,-117.62914,"San Bernardino",10,"weekend","NO2",0.147295833333333
"2561",34.10374,-117.62914,"San Bernardino",10,"weekend","Ozone",0.433988095238095
"2562",34.10374,-117.62914,"San Bernardino",11,"weekday","CO",0.0143435511856564
"2563",34.10374,-117.62914,"San Bernardino",11,"weekday","NO2",0.228912955465587
