"","County","Pollutant","Dayofweek","Hour","Sample"
"2061","Humboldt","CO","Tues","16",0.00642857142857143
"2062","Humboldt","CO","Tues","17",0.00681318681318681
"2063","Humboldt","CO","Tues","18",0.00714285714285714
"2064","Humboldt","CO","Tues","19",0.00729542302357836
"2065","Humboldt","CO","Tues","20",0.00740638002773925
"2066","Humboldt","CO","Tues","21",0.00742857142857143
"2067","Humboldt","CO","Tues","22",0.00727574750830565
"2068","Humboldt","CO","Tues","23",0.00708791208791209
"2069","Humboldt","CO","Wed","00",0.00686274509803922
"2070","Humboldt","CO","Wed","01",0.00675070028011204
"2071","Humboldt","CO","Wed","02",0.00654646324549237
"2072","Humboldt","CO","Wed","03",0.00651872399445215
"2073","Humboldt","CO","Wed","04",0.00627257799671593
"2074","Humboldt","CO","Wed","05",0.00637110016420361
"2075","Humboldt","CO","Wed","06",0.0069187675070028
"2076","Humboldt","CO","Wed","07",0.00728571428571429
"2077","Humboldt","CO","Wed","08",0.00754050073637702
"2078","Humboldt","CO","Wed","09",0.0072360248447205
"2079","Humboldt","CO","Wed","10",0.00680124223602484
"2080","Humboldt","CO","Wed","11",0.00670807453416149
"2081","Humboldt","CO","Wed","12",0.00634586466165414
"2082","Humboldt","CO","Wed","13",0.00610942249240122
"2083","Humboldt","CO","Wed","14",0.00612665684830633
"2084","Humboldt","CO","Wed","15",0.00599078341013825
"2085","Humboldt","CO","Wed","16",0.00628571428571429
"2086","Humboldt","CO","Wed","17",0.00637142857142857
"2087","Humboldt","CO","Wed","18",0.00665742024965326
"2088","Humboldt","CO","Wed","19",0.00699029126213592
"2089","Humboldt","CO","Wed","20",0.00693481276005548
"2090","Humboldt","CO","Wed","21",0.00643923240938166
"2091","Humboldt","CO","Wed","22",0.00648739495798319
"2092","Humboldt","CO","Wed","23",0.00657420249653259
"2093","Humboldt","CO","Thurs","00",0.00626262626262626
"2094","Humboldt","CO","Thurs","01",0.00626262626262626
"2095","Humboldt","CO","Thurs","02",0.00628571428571429
"2096","Humboldt","CO","Thurs","03",0.00610263522884882
"2097","Humboldt","CO","Thurs","04",0.00588640275387263
"2098","Humboldt","CO","Thurs","05",0.00597701149425287
"2099","Humboldt","CO","Thurs","06",0.00644978783592645
"2100","Humboldt","CO","Thurs","07",0.00689075630252101
"2101","Humboldt","CO","Thurs","08",0.0068975468975469
"2102","Humboldt","CO","Thurs","09",0.00662613981762918
"2103","Humboldt","CO","Thurs","10",0.00639016897081413
"2104","Humboldt","CO","Thurs","11",0.00619582664526485
"2105","Humboldt","CO","Thurs","12",0.00580952380952381
"2106","Humboldt","CO","Thurs","13",0.00596546310832025
"2107","Humboldt","CO","Thurs","14",0.00599686028257457
"2108","Humboldt","CO","Thurs","15",0.00592261904761905
"2109","Humboldt","CO","Thurs","16",0.0060932944606414
"2110","Humboldt","CO","Thurs","17",0.00638002773925104
"2111","Humboldt","CO","Thurs","18",0.0067128987517337
"2112","Humboldt","CO","Thurs","19",0.00674063800277393
"2113","Humboldt","CO","Thurs","20",0.00677871148459384
"2114","Humboldt","CO","Thurs","21",0.00676470588235294
"2115","Humboldt","CO","Thurs","22",0.00663265306122449
"2116","Humboldt","CO","Thurs","23",0.00665742024965326
"2117","Humboldt","CO","Fri","00",0.00642857142857143
"2118","Humboldt","CO","Fri","01",0.00631292517006803
"2119","Humboldt","CO","Fri","02",0.00617687074829932
"2120","Humboldt","CO","Fri","03",0.00617687074829932
"2121","Humboldt","CO","Fri","04",0.00594957983193277
"2122","Humboldt","CO","Fri","05",0.0061038961038961
"2123","Humboldt","CO","Fri","06",0.00634013605442177
"2124","Humboldt","CO","Fri","07",0.00677551020408163
"2125","Humboldt","CO","Fri","08",0.00663945578231293
"2126","Humboldt","CO","Fri","09",0.00666666666666667
"2127","Humboldt","CO","Fri","10",0.00615384615384615
"2128","Humboldt","CO","Fri","11",0.00601648351648352
"2129","Humboldt","CO","Fri","12",0.00604395604395604
"2130","Humboldt","CO","Fri","13",0.0060989010989011
"2131","Humboldt","CO","Fri","14",0.0059047619047619
"2132","Humboldt","CO","Fri","15",0.0059047619047619
"2133","Humboldt","CO","Fri","16",0.00628571428571429
"2134","Humboldt","CO","Fri","17",0.00634013605442177
"2135","Humboldt","CO","Fri","18",0.00642176870748299
"2136","Humboldt","CO","Fri","19",0.00677551020408163
"2137","Humboldt","CO","Fri","20",0.00669387755102041
"2138","Humboldt","CO","Fri","21",0.00639658848614072
"2139","Humboldt","CO","Fri","22",0.00677740863787375
"2140","Humboldt","CO","Fri","23",0.00669387755102041
"2141","Humboldt","CO","Sat","00",0.00647619047619048
"2142","Humboldt","CO","Sat","01",0.00634013605442177
"2143","Humboldt","CO","Sat","02",0.00634013605442177
"2144","Humboldt","CO","Sat","03",0.0062312925170068
"2145","Humboldt","CO","Sat","04",0.00611295681063123
"2146","Humboldt","CO","Sat","05",0.00620689655172414
"2147","Humboldt","CO","Sat","06",0.00625850340136054
"2148","Humboldt","CO","Sat","07",0.00647619047619048
"2149","Humboldt","CO","Sat","08",0.00677551020408163
"2150","Humboldt","CO","Sat","09",0.00677551020408163
"2151","Humboldt","CO","Sat","10",0.0065578231292517
"2152","Humboldt","CO","Sat","11",0.00629120879120879
"2153","Humboldt","CO","Sat","12",0.0062312925170068
"2154","Humboldt","CO","Sat","13",0.00606802721088435
"2155","Humboldt","CO","Sat","14",0.00606802721088435
"2156","Humboldt","CO","Sat","15",0.00617687074829932
"2157","Humboldt","CO","Sat","16",0.00644897959183673
"2158","Humboldt","CO","Sat","17",0.00680272108843537
"2159","Humboldt","CO","Sat","18",0.00693877551020408
"2160","Humboldt","CO","Sat","19",0.00741758241758242
"2161","Humboldt","CO","Sat","20",0.00772789115646258
"2162","Humboldt","CO","Sat","21",0.00767590618336887
"2163","Humboldt","CO","Sat","22",0.00726050420168067
"2164","Humboldt","CO","Sat","23",0.00723809523809524
"2165","Humboldt","NO2","Sun","00",0.0134285714285714
"2166","Humboldt","NO2","Sun","01",0.0183333333333333
"2167","Humboldt","NO2","Sun","02",0.0124285714285714
"2168","Humboldt","NO2","Sun","03",0.013
"2169","Humboldt","NO2","Sun","04",0.0194102564102564
"2170","Humboldt","NO2","Sun","05",0.0119642857142857
"2171","Humboldt","NO2","Sun","06",0.00754166666666667
"2172","Humboldt","NO2","Sun","07",0.0187422680412371
"2173","Humboldt","NO2","Sun","08",0.01746875
"2174","Humboldt","NO2","Sun","09",0.0158247422680412
"2175","Humboldt","NO2","Sun","10",0.0126565656565657
"2176","Humboldt","NO2","Sun","11",0.01114
"2177","Humboldt","NO2","Sun","12",0.00995918367346939
"2178","Humboldt","NO2","Sun","13",0.00981818181818182
"2179","Humboldt","NO2","Sun","14",0.00952
"2180","Humboldt","NO2","Sun","15",0.01099
"2181","Humboldt","NO2","Sun","16",0.0146734693877551
"2182","Humboldt","NO2","Sun","17",0.0172475247524752
"2183","Humboldt","NO2","Sun","18",0.01964
"2184","Humboldt","NO2","Sun","19",0.0205773195876289
"2185","Humboldt","NO2","Sun","20",0.0201382978723404
"2186","Humboldt","NO2","Sun","21",0.0185531914893617
"2187","Humboldt","NO2","Sun","22",0.018734693877551
"2188","Humboldt","NO2","Sun","23",0.0170731707317073
"2189","Humboldt","NO2","Mon","00",0.0131684210526316
"2190","Humboldt","NO2","Mon","01",0.0124842105263158
"2191","Humboldt","NO2","Mon","02",0.0115268817204301
"2192","Humboldt","NO2","Mon","03",0.0124270833333333
"2193","Humboldt","NO2","Mon","04",0.0152272727272727
"2194","Humboldt","NO2","Mon","05",0.0188375
"2195","Humboldt","NO2","Mon","06",0.0292631578947368
"2196","Humboldt","NO2","Mon","07",0.03378125
"2197","Humboldt","NO2","Mon","08",0.0296631578947368
"2198","Humboldt","NO2","Mon","09",0.0230744680851064
"2199","Humboldt","NO2","Mon","10",0.0226451612903226
"2200","Humboldt","NO2","Mon","11",0.0184945054945055
"2201","Humboldt","NO2","Mon","12",0.0148602150537634
"2202","Humboldt","NO2","Mon","13",0.0141648351648352
"2203","Humboldt","NO2","Mon","14",0.0137553191489362
"2204","Humboldt","NO2","Mon","15",0.0145208333333333
"2205","Humboldt","NO2","Mon","16",0.0188350515463918
"2206","Humboldt","NO2","Mon","17",0.02694
"2207","Humboldt","NO2","Mon","18",0.0284949494949495
"2208","Humboldt","NO2","Mon","19",0.02753
"2209","Humboldt","NO2","Mon","20",0.0252727272727273
"2210","Humboldt","NO2","Mon","21",0.0269130434782609
"2211","Humboldt","NO2","Mon","22",0.02328
"2212","Humboldt","NO2","Mon","23",0.0201325301204819
"2213","Humboldt","NO2","Tues","00",0.0141855670103093
"2214","Humboldt","NO2","Tues","01",0.0136082474226804
"2215","Humboldt","NO2","Tues","02",0.0122577319587629
"2216","Humboldt","NO2","Tues","03",0.0128888888888889
"2217","Humboldt","NO2","Tues","04",0.0161774193548387
"2218","Humboldt","NO2","Tues","05",0.0181566265060241
"2219","Humboldt","NO2","Tues","06",0.0263232323232323
"2220","Humboldt","NO2","Tues","07",0.03074
"2221","Humboldt","NO2","Tues","08",0.0274387755102041
"2222","Humboldt","NO2","Tues","09",0.0237272727272727
"2223","Humboldt","NO2","Tues","10",0.0201979166666667
"2224","Humboldt","NO2","Tues","11",0.0161894736842105
"2225","Humboldt","NO2","Tues","12",0.0144838709677419
"2226","Humboldt","NO2","Tues","13",0.0146315789473684
"2227","Humboldt","NO2","Tues","14",0.0149484536082474
"2228","Humboldt","NO2","Tues","15",0.0166161616161616
"2229","Humboldt","NO2","Tues","16",0.01945
"2230","Humboldt","NO2","Tues","17",0.0232376237623762
"2231","Humboldt","NO2","Tues","18",0.02567
"2232","Humboldt","NO2","Tues","19",0.0252989690721649
"2233","Humboldt","NO2","Tues","20",0.0236161616161616
"2234","Humboldt","NO2","Tues","21",0.0240208333333333
"2235","Humboldt","NO2","Tues","22",0.0220588235294118
"2236","Humboldt","NO2","Tues","23",0.0167951807228916
"2237","Humboldt","NO2","Wed","00",0.0134842105263158
"2238","Humboldt","NO2","Wed","01",0.0136666666666667
"2239","Humboldt","NO2","Wed","02",0.0141170212765957
"2240","Humboldt","NO2","Wed","03",0.0133854166666667
"2241","Humboldt","NO2","Wed","04",0.0132388059701493
"2242","Humboldt","NO2","Wed","05",0.0159756097560976
"2243","Humboldt","NO2","Wed","06",0.0255918367346939
"2244","Humboldt","NO2","Wed","07",0.0290208333333333
"2245","Humboldt","NO2","Wed","08",0.0290215053763441
"2246","Humboldt","NO2","Wed","09",0.0253372093023256
"2247","Humboldt","NO2","Wed","10",0.0211149425287356
"2248","Humboldt","NO2","Wed","11",0.0207777777777778
"2249","Humboldt","NO2","Wed","12",0.0140989010989011
"2250","Humboldt","NO2","Wed","13",0.0182065217391304
"2251","Humboldt","NO2","Wed","14",0.0143478260869565
"2252","Humboldt","NO2","Wed","15",0.0164301075268817
"2253","Humboldt","NO2","Wed","16",0.0186774193548387
"2254","Humboldt","NO2","Wed","17",0.02488
"2255","Humboldt","NO2","Wed","18",0.0253725490196078
"2256","Humboldt","NO2","Wed","19",0.0245686274509804
"2257","Humboldt","NO2","Wed","20",0.0237450980392157
"2258","Humboldt","NO2","Wed","21",0.0216923076923077
"2259","Humboldt","NO2","Wed","22",0.0185471698113208
"2260","Humboldt","NO2","Wed","23",0.0178433734939759
"2261","Humboldt","NO2","Thurs","00",0.0115368421052632
"2262","Humboldt","NO2","Thurs","01",0.0114270833333333
"2263","Humboldt","NO2","Thurs","02",0.0120729166666667
"2264","Humboldt","NO2","Thurs","03",0.0126938775510204
"2265","Humboldt","NO2","Thurs","04",0.0131176470588235
"2266","Humboldt","NO2","Thurs","05",0.0151294117647059
"2267","Humboldt","NO2","Thurs","06",0.0258316831683168
"2268","Humboldt","NO2","Thurs","07",0.0268823529411765
"2269","Humboldt","NO2","Thurs","08",0.02418
"2270","Humboldt","NO2","Thurs","09",0.0203510638297872
"2271","Humboldt","NO2","Thurs","10",0.0170111111111111
"2272","Humboldt","NO2","Thurs","11",0.0131034482758621
"2273","Humboldt","NO2","Thurs","12",0.0131034482758621
"2274","Humboldt","NO2","Thurs","13",0.0119638554216867
"2275","Humboldt","NO2","Thurs","14",0.0129277108433735
"2276","Humboldt","NO2","Thurs","15",0.0152272727272727
"2277","Humboldt","NO2","Thurs","16",0.0182391304347826
"2278","Humboldt","NO2","Thurs","17",0.0227070707070707
"2279","Humboldt","NO2","Thurs","18",0.023
"2280","Humboldt","NO2","Thurs","19",0.0232574257425743
"2281","Humboldt","NO2","Thurs","20",0.0223877551020408
"2282","Humboldt","NO2","Thurs","21",0.0248039215686275
"2283","Humboldt","NO2","Thurs","22",0.0217924528301887
"2284","Humboldt","NO2","Thurs","23",0.0166588235294118
"2285","Humboldt","NO2","Fri","00",0.0136464646464646
"2286","Humboldt","NO2","Fri","01",0.0115445544554455
"2287","Humboldt","NO2","Fri","02",0.0112323232323232
"2288","Humboldt","NO2","Fri","03",0.01288
"2289","Humboldt","NO2","Fri","04",0.0157727272727273
"2290","Humboldt","NO2","Fri","05",0.0166235294117647
"2291","Humboldt","NO2","Fri","06",0.0223495145631068
"2292","Humboldt","NO2","Fri","07",0.0262376237623762
"2293","Humboldt","NO2","Fri","08",0.0244158415841584
"2294","Humboldt","NO2","Fri","09",0.02214
"2295","Humboldt","NO2","Fri","10",0.0187272727272727
"2296","Humboldt","NO2","Fri","11",0.01617
"2297","Humboldt","NO2","Fri","12",0.0158627450980392
"2298","Humboldt","NO2","Fri","13",0.0133137254901961
"2299","Humboldt","NO2","Fri","14",0.0129805825242718
"2300","Humboldt","NO2","Fri","15",0.012873786407767
"2301","Humboldt","NO2","Fri","16",0.0163398058252427
"2302","Humboldt","NO2","Fri","17",0.0186699029126214
"2303","Humboldt","NO2","Fri","18",0.0201553398058252
"2304","Humboldt","NO2","Fri","19",0.0216666666666667
"2305","Humboldt","NO2","Fri","20",0.020265306122449
"2306","Humboldt","NO2","Fri","21",0.01862
"2307","Humboldt","NO2","Fri","22",0.019843137254902
"2308","Humboldt","NO2","Fri","23",0.0185060240963855
"2309","Humboldt","NO2","Sat","00",0.0133737373737374
"2310","Humboldt","NO2","Sat","01",0.0119108910891089
"2311","Humboldt","NO2","Sat","02",0.0124455445544554
"2312","Humboldt","NO2","Sat","03",0.012019801980198
"2313","Humboldt","NO2","Sat","04",0.012
"2314","Humboldt","NO2","Sat","05",0.013775
"2315","Humboldt","NO2","Sat","06",0.0171111111111111
"2316","Humboldt","NO2","Sat","07",0.0184444444444444
"2317","Humboldt","NO2","Sat","08",0.0196666666666667
"2318","Humboldt","NO2","Sat","09",0.01864
"2319","Humboldt","NO2","Sat","10",0.0167272727272727
"2320","Humboldt","NO2","Sat","11",0.0159081632653061
"2321","Humboldt","NO2","Sat","12",0.0139090909090909
"2322","Humboldt","NO2","Sat","13",0.0118989898989899
"2323","Humboldt","NO2","Sat","14",0.0113434343434343
"2324","Humboldt","NO2","Sat","15",0.01195
"2325","Humboldt","NO2","Sat","16",0.0161818181818182
"2326","Humboldt","NO2","Sat","17",0.02052
"2327","Humboldt","NO2","Sat","18",0.0227722772277228
"2328","Humboldt","NO2","Sat","19",0.0228585858585859
"2329","Humboldt","NO2","Sat","20",0.0229081632653061
"2330","Humboldt","NO2","Sat","21",0.0265510204081633
"2331","Humboldt","NO2","Sat","22",0.02352
"2332","Humboldt","NO2","Sat","23",0.0188395061728395
"2333","Humboldt","Ozone","Sun","00",0.246428571428571
"2334","Humboldt","Ozone","Sun","01",0.355102040816327
"2335","Humboldt","Ozone","Sun","02",0.245535714285714
"2336","Humboldt","Ozone","Sun","03",0.388095238095238
"2337","Humboldt","Ozone","Sun","04",0.302857142857143
"2338","Humboldt","Ozone","Sun","05",0.313455149501661
"2339","Humboldt","Ozone","Sun","06",0.380952380952381
"2340","Humboldt","Ozone","Sun","07",0.298489010989011
"2341","Humboldt","Ozone","Sun","08",0.316483516483516
"2342","Humboldt","Ozone","Sun","09",0.343406593406593
"2343","Humboldt","Ozone","Sun","10",0.367032967032967
"2344","Humboldt","Ozone","Sun","11",0.393131868131868
"2345","Humboldt","Ozone","Sun","12",0.413461538461538
"2346","Humboldt","Ozone","Sun","13",0.425412087912088
"2347","Humboldt","Ozone","Sun","14",0.43021978021978
"2348","Humboldt","Ozone","Sun","15",0.428708791208791
"2349","Humboldt","Ozone","Sun","16",0.422527472527472
"2350","Humboldt","Ozone","Sun","17",0.411126373626374
"2351","Humboldt","Ozone","Sun","18",0.400274725274725
"2352","Humboldt","Ozone","Sun","19",0.388904299583911
"2353","Humboldt","Ozone","Sun","20",0.378011204481793
"2354","Humboldt","Ozone","Sun","21",0.381148748159057
"2355","Humboldt","Ozone","Sun","22",0.336388140161725
"2356","Humboldt","Ozone","Sun","23",0.346179401993355
"2357","Humboldt","Ozone","Mon","00",0.347478991596639
"2358","Humboldt","Ozone","Mon","01",0.338557558945908
"2359","Humboldt","Ozone","Mon","02",0.32995839112344
"2360","Humboldt","Ozone","Mon","03",0.32246879334258
"2361","Humboldt","Ozone","Mon","04",0.314489795918367
"2362","Humboldt","Ozone","Mon","05",0.323865546218487
"2363","Humboldt","Ozone","Mon","06",0.297058823529412
"2364","Humboldt","Ozone","Mon","07",0.298039215686275
"2365","Humboldt","Ozone","Mon","08",0.318627450980392
"2366","Humboldt","Ozone","Mon","09",0.346857142857143
"2367","Humboldt","Ozone","Mon","10",0.367428571428571
"2368","Humboldt","Ozone","Mon","11",0.39047619047619
"2369","Humboldt","Ozone","Mon","12",0.405714285714286
"2370","Humboldt","Ozone","Mon","13",0.416
"2371","Humboldt","Ozone","Mon","14",0.420571428571429
"2372","Humboldt","Ozone","Mon","15",0.421067821067821
"2373","Humboldt","Ozone","Mon","16",0.410285714285714
"2374","Humboldt","Ozone","Mon","17",0.393697478991597
"2375","Humboldt","Ozone","Mon","18",0.376976421636616
"2376","Humboldt","Ozone","Mon","19",0.358113730929265
"2377","Humboldt","Ozone","Mon","20",0.350624133148405
"2378","Humboldt","Ozone","Mon","21",0.34985119047619
"2379","Humboldt","Ozone","Mon","22",0.306878306878307
"2380","Humboldt","Ozone","Mon","23",0.305980066445183
"2381","Humboldt","Ozone","Tues","00",0.317787114845938
"2382","Humboldt","Ozone","Tues","01",0.31078431372549
"2383","Humboldt","Ozone","Tues","02",0.302912621359223
"2384","Humboldt","Ozone","Tues","03",0.288488210818308
"2385","Humboldt","Ozone","Tues","04",0.279201680672269
"2386","Humboldt","Ozone","Tues","05",0.29047619047619
"2387","Humboldt","Ozone","Tues","06",0.27156862745098
"2388","Humboldt","Ozone","Tues","07",0.28127600554785
"2389","Humboldt","Ozone","Tues","08",0.295473833097595
"2390","Humboldt","Ozone","Tues","09",0.322206506364922
"2391","Humboldt","Ozone","Tues","10",0.356294200848656
"2392","Humboldt","Ozone","Tues","11",0.378642149929279
"2393","Humboldt","Ozone","Tues","12",0.392503536067892
"2394","Humboldt","Ozone","Tues","13",0.406364922206506
"2395","Humboldt","Ozone","Tues","14",0.411624649859944
"2396","Humboldt","Ozone","Tues","15",0.411373092926491
"2397","Humboldt","Ozone","Tues","16",0.409708737864078
"2398","Humboldt","Ozone","Tues","17",0.390796703296703
"2399","Humboldt","Ozone","Tues","18",0.368406593406593
"2400","Humboldt","Ozone","Tues","19",0.350762829403606
"2401","Humboldt","Ozone","Tues","20",0.332316227461859
"2402","Humboldt","Ozone","Tues","21",0.322448979591837
"2403","Humboldt","Ozone","Tues","22",0.272448979591837
"2404","Humboldt","Ozone","Tues","23",0.281655844155844
"2405","Humboldt","Ozone","Wed","00",0.285298196948682
"2406","Humboldt","Ozone","Wed","01",0.289181692094313
"2407","Humboldt","Ozone","Wed","02",0.278021978021978
"2408","Humboldt","Ozone","Wed","03",0.27706043956044
"2409","Humboldt","Ozone","Wed","04",0.273611111111111
"2410","Humboldt","Ozone","Wed","05",0.283222591362126
"2411","Humboldt","Ozone","Wed","06",0.261344537815126
"2412","Humboldt","Ozone","Wed","07",0.258698727015559
"2413","Humboldt","Ozone","Wed","08",0.279008746355685
"2414","Humboldt","Ozone","Wed","09",0.316717325227963
"2415","Humboldt","Ozone","Wed","10",0.349392097264438
"2416","Humboldt","Ozone","Wed","11",0.374887218045113
"2417","Humboldt","Ozone","Wed","12",0.396170839469809
"2418","Humboldt","Ozone","Wed","13",0.41038961038961
"2419","Humboldt","Ozone","Wed","14",0.419428571428571
"2420","Humboldt","Ozone","Wed","15",0.423520923520923
"2421","Humboldt","Ozone","Wed","16",0.412536443148688
"2422","Humboldt","Ozone","Wed","17",0.389042995839112
"2423","Humboldt","Ozone","Wed","18",0.377747252747253
"2424","Humboldt","Ozone","Wed","19",0.365796703296703
"2425","Humboldt","Ozone","Wed","20",0.351236263736264
"2426","Humboldt","Ozone","Wed","21",0.345481049562682
"2427","Humboldt","Ozone","Wed","22",0.320918367346939
"2428","Humboldt","Ozone","Wed","23",0.317857142857143
"2429","Humboldt","Ozone","Thurs","00",0.321923620933522
"2430","Humboldt","Ozone","Thurs","01",0.326714285714286
"2431","Humboldt","Ozone","Thurs","02",0.310263522884882
"2432","Humboldt","Ozone","Thurs","03",0.305409153952843
"2433","Humboldt","Ozone","Thurs","04",0.298550724637681
"2434","Humboldt","Ozone","Thurs","05",0.322093023255814
"2435","Humboldt","Ozone","Thurs","06",0.292997198879552
"2436","Humboldt","Ozone","Thurs","07",0.292926490984743
"2437","Humboldt","Ozone","Thurs","08",0.312164073550212
"2438","Humboldt","Ozone","Thurs","09",0.336219336219336
"2439","Humboldt","Ozone","Thurs","10",0.364868804664723
"2440","Humboldt","Ozone","Thurs","11",0.38494623655914
"2441","Humboldt","Ozone","Thurs","12",0.401052631578947
"2442","Humboldt","Ozone","Thurs","13",0.414906832298137
"2443","Humboldt","Ozone","Thurs","14",0.418459069020867
"2444","Humboldt","Ozone","Thurs","15",0.410565476190476
"2445","Humboldt","Ozone","Thurs","16",0.404810495626822
"2446","Humboldt","Ozone","Thurs","17",0.397226074895978
"2447","Humboldt","Ozone","Thurs","18",0.384743411927878
"2448","Humboldt","Ozone","Thurs","19",0.361719833564494
"2449","Humboldt","Ozone","Thurs","20",0.339528432732316
"2450","Humboldt","Ozone","Thurs","21",0.336
"2451","Humboldt","Ozone","Thurs","22",0.301503759398496
"2452","Humboldt","Ozone","Thurs","23",0.303284072249589
"2453","Humboldt","Ozone","Fri","00",0.314972527472527
"2454","Humboldt","Ozone","Fri","01",0.322527472527472
"2455","Humboldt","Ozone","Fri","02",0.312087912087912
"2456","Humboldt","Ozone","Fri","03",0.308653846153846
"2457","Humboldt","Ozone","Fri","04",0.310119047619048
"2458","Humboldt","Ozone","Fri","05",0.299837662337662
"2459","Humboldt","Ozone","Fri","06",0.293061224489796
"2460","Humboldt","Ozone","Fri","07",0.300136054421769
"2461","Humboldt","Ozone","Fri","08",0.316462585034014
"2462","Humboldt","Ozone","Fri","09",0.341483516483516
"2463","Humboldt","Ozone","Fri","10",0.369070735090153
"2464","Humboldt","Ozone","Fri","11",0.394368131868132
"2465","Humboldt","Ozone","Fri","12",0.412925170068027
"2466","Humboldt","Ozone","Fri","13",0.430748299319728
"2467","Humboldt","Ozone","Fri","14",0.435102040816326
"2468","Humboldt","Ozone","Fri","15",0.435918367346939
"2469","Humboldt","Ozone","Fri","16",0.427891156462585
"2470","Humboldt","Ozone","Fri","17",0.420136054421769
"2471","Humboldt","Ozone","Fri","18",0.413605442176871
"2472","Humboldt","Ozone","Fri","19",0.394829931972789
"2473","Humboldt","Ozone","Fri","20",0.383673469387755
"2474","Humboldt","Ozone","Fri","21",0.376571428571429
"2475","Humboldt","Ozone","Fri","22",0.344675324675325
"2476","Humboldt","Ozone","Fri","23",0.333766233766234
"2477","Humboldt","Ozone","Sat","00",0.337912087912088
"2478","Humboldt","Ozone","Sat","01",0.340136054421769
"2479","Humboldt","Ozone","Sat","02",0.330612244897959
"2480","Humboldt","Ozone","Sat","03",0.323673469387755
"2481","Humboldt","Ozone","Sat","04",0.32360248447205
"2482","Humboldt","Ozone","Sat","05",0.319540229885057
"2483","Humboldt","Ozone","Sat","06",0.306394557823129
"2484","Humboldt","Ozone","Sat","07",0.303673469387755
"2485","Humboldt","Ozone","Sat","08",0.319183673469388
"2486","Humboldt","Ozone","Sat","09",0.340952380952381
"2487","Humboldt","Ozone","Sat","10",0.365578231292517
"2488","Humboldt","Ozone","Sat","11",0.38734693877551
"2489","Humboldt","Ozone","Sat","12",0.404081632653061
"2490","Humboldt","Ozone","Sat","13",0.416190476190476
"2491","Humboldt","Ozone","Sat","14",0.425578231292517
"2492","Humboldt","Ozone","Sat","15",0.425034013605442
"2493","Humboldt","Ozone","Sat","16",0.424897959183673
"2494","Humboldt","Ozone","Sat","17",0.417278911564626
"2495","Humboldt","Ozone","Sat","18",0.397823129251701
"2496","Humboldt","Ozone","Sat","19",0.376054421768707
"2497","Humboldt","Ozone","Sat","20",0.355646258503401
"2498","Humboldt","Ozone","Sat","21",0.343142857142857
"2499","Humboldt","Ozone","Sat","22",0.291688311688312
"2500","Humboldt","Ozone","Sat","23",0.297592295345104
"2501","Humboldt","SO2","Sun","00",0.00222222222222222
"2502","Humboldt","SO2","Sun","01",0.00152380952380952
"2503","Humboldt","SO2","Sun","02",0.002
"2504","Humboldt","SO2","Sun","03",0.00224390243902439
"2505","Humboldt","SO2","Sun","04",0.00348717948717949
"2506","Humboldt","SO2","Sun","05",0.00294736842105263
"2507","Humboldt","SO2","Sun","06",0.00193103448275862
"2508","Humboldt","SO2","Sun","07",0.00330666666666667
"2509","Humboldt","SO2","Sun","08",0.00353153153153153
"2510","Humboldt","SO2","Sun","09",0.00356756756756757
"2511","Humboldt","SO2","Sun","10",0.00353153153153153
"2512","Humboldt","SO2","Sun","11",0.00354337899543379
"2513","Humboldt","SO2","Sun","12",0.00333333333333333
"2514","Humboldt","SO2","Sun","13",0.00354337899543379
"2515","Humboldt","SO2","Sun","14",0.00354337899543379
"2516","Humboldt","SO2","Sun","15",0.0034954954954955
"2517","Humboldt","SO2","Sun","16",0.00356164383561644
"2518","Humboldt","SO2","Sun","17",0.00353703703703704
"2519","Humboldt","SO2","Sun","18",0.00353153153153153
"2520","Humboldt","SO2","Sun","19",0.00369953051643193
"2521","Humboldt","SO2","Sun","20",0.0036056338028169
"2522","Humboldt","SO2","Sun","21",0.0031869918699187
"2523","Humboldt","SO2","Sun","22",0.00390243902439024
"2524","Humboldt","SO2","Sun","23",0.00357575757575758
"2525","Humboldt","SO2","Mon","00",0.00351851851851852
"2526","Humboldt","SO2","Mon","01",0.00341333333333333
"2527","Humboldt","SO2","Mon","02",0.00356164383561644
"2528","Humboldt","SO2","Mon","03",0.0033972602739726
"2529","Humboldt","SO2","Mon","04",0.00361538461538462
"2530","Humboldt","SO2","Mon","05",0.00327683615819209
"2531","Humboldt","SO2","Mon","06",0.00353153153153153
"2532","Humboldt","SO2","Mon","07",0.00369777777777778
"2533","Humboldt","SO2","Mon","08",0.00369777777777778
"2534","Humboldt","SO2","Mon","09",0.00366222222222222
"2535","Humboldt","SO2","Mon","10",0.00381481481481482
"2536","Humboldt","SO2","Mon","11",0.00362441314553991
"2537","Humboldt","SO2","Mon","12",0.00362962962962963
"2538","Humboldt","SO2","Mon","13",0.00339047619047619
"2539","Humboldt","SO2","Mon","14",0.00352380952380952
"2540","Humboldt","SO2","Mon","15",0.00353051643192488
"2541","Humboldt","SO2","Mon","16",0.00343111111111111
"2542","Humboldt","SO2","Mon","17",0.00361111111111111
"2543","Humboldt","SO2","Mon","18",0.00355555555555556
"2544","Humboldt","SO2","Mon","19",0.00342105263157895
"2545","Humboldt","SO2","Mon","20",0.00361643835616438
"2546","Humboldt","SO2","Mon","21",0.00347368421052632
"2547","Humboldt","SO2","Mon","22",0.00336507936507937
