County,Hour,Pollutant,Sample,Latitude,Longitude
Los Angeles,1,NO2,0.163794199,34.1365,-117.92391
Los Angeles,1,Ozone,0.241882346,34.1365,-117.92391
Los Angeles,1,SO2,0.005259259,34.06659,-118.22688
Los Angeles,2,CO,0.010516294,34.1365,-117.92391
Los Angeles,2,NO2,0.15755169,34.1365,-117.92391
Los Angeles,2,Ozone,0.233883579,34.1365,-117.92391
Los Angeles,2,SO2,0.005225926,34.06659,-118.22688
Los Angeles,3,CO,0.010259103,34.1365,-117.92391
Los Angeles,3,NO2,0.163799255,34.1365,-117.92391
Los Angeles,3,Ozone,0.219804236,34.1365,-117.92391
Los Angeles,3,SO2,0.005673036,34.06659,-118.22688
Los Angeles,4,CO,0.011791943,34.1365,-117.92391
Los Angeles,4,NO2,0.177208384,34.1365,-117.92391
Los Angeles,4,Ozone,0.198917852,34.1365,-117.92391
Los Angeles,4,SO2,0.005527544,34.06659,-118.22688
Los Angeles,5,CO,0.012876323,34.1365,-117.92391
Los Angeles,5,NO2,0.185917906,34.1365,-117.92391
Los Angeles,5,Ozone,0.181051479,34.1365,-117.92391
Los Angeles,5,SO2,0.006551852,34.06659,-118.22688
Los Angeles,6,CO,0.014636154,34.1365,-117.92391
Los Angeles,6,NO2,0.196364107,34.1365,-117.92391
Los Angeles,6,Ozone,0.195880978,34.1365,-117.92391
Los Angeles,6,SO2,0.007614815,34.06659,-118.22688
Los Angeles,7,CO,0.014687237,34.1365,-117.92391
Los Angeles,7,NO2,0.195507667,34.1365,-117.92391
Los Angeles,7,Ozone,0.251005684,34.1365,-117.92391
Los Angeles,7,SO2,0.009161331,34.06659,-118.22688
Los Angeles,8,CO,0.01255784,34.1365,-117.92391
Los Angeles,8,NO2,0.183982168,34.1365,-117.92391
Los Angeles,8,Ozone,0.332543523,34.1365,-117.92391
Los Angeles,8,SO2,0.01052149,34.06659,-118.22688
Los Angeles,9,CO,0.010341634,34.1365,-117.92391
Los Angeles,9,NO2,0.164766363,34.1365,-117.92391
Los Angeles,9,Ozone,0.428292806,34.1365,-117.92391
Los Angeles,9,SO2,0.011712801,34.06659,-118.22688
Los Angeles,10,CO,0.008969488,34.1365,-117.92391
Los Angeles,10,NO2,0.143137909,34.1365,-117.92391
Los Angeles,10,Ozone,0.527026597,34.1365,-117.92391
Los Angeles,10,SO2,0.012133072,34.06659,-118.22688
Los Angeles,11,CO,0.008148107,34.1365,-117.92391
Los Angeles,11,NO2,0.1239925,34.1365,-117.92391
Los Angeles,11,Ozone,0.616819455,34.1365,-117.92391
Los Angeles,11,SO2,0.012618395,34.06659,-118.22688
Los Angeles,12,CO,0.007583651,34.1365,-117.92391
Los Angeles,12,NO2,0.112097566,34.1365,-117.92391
Los Angeles,12,Ozone,0.681332242,34.1365,-117.92391
Los Angeles,12,SO2,0.0124376,34.06659,-118.22688
Los Angeles,13,CO,0.007225785,34.1365,-117.92391
Los Angeles,13,NO2,0.105627191,34.1365,-117.92391
Los Angeles,13,Ozone,0.716377218,34.1365,-117.92391
Los Angeles,13,SO2,0.01120202,34.06659,-118.22688
Los Angeles,14,CO,0.006992214,34.1365,-117.92391
Los Angeles,14,NO2,0.102584516,34.1365,-117.92391
Los Angeles,14,Ozone,0.717296494,34.1365,-117.92391
Los Angeles,14,SO2,0.010178069,34.06659,-118.22688
Los Angeles,15,CO,0.006995435,34.1365,-117.92391
Los Angeles,15,NO2,0.104628709,34.1365,-117.92391
Los Angeles,15,Ozone,0.686899644,34.1365,-117.92391
Los Angeles,15,SO2,0.008880643,34.06659,-118.22688
Los Angeles,16,CO,0.007268501,34.1365,-117.92391
Los Angeles,16,NO2,0.115111222,34.1365,-117.92391
Los Angeles,16,Ozone,0.627981918,34.1365,-117.92391
Los Angeles,16,SO2,0.007650233,34.06659,-118.22688
Los Angeles,17,CO,0.007908731,34.1365,-117.92391
Los Angeles,17,NO2,0.13322903,34.1365,-117.92391
Los Angeles,17,Ozone,0.549650605,34.1365,-117.92391
Los Angeles,17,SO2,0.006618868,34.06659,-118.22688
Los Angeles,18,CO,0.008811077,34.1365,-117.92391
Los Angeles,18,NO2,0.153021028,34.1365,-117.92391
Los Angeles,18,Ozone,0.466891543,34.1365,-117.92391
Los Angeles,18,SO2,0.005732075,34.06659,-118.22688
Los Angeles,19,CO,0.009570706,34.1365,-117.92391
Los Angeles,19,NO2,0.164223676,34.1365,-117.92391
Los Angeles,19,Ozone,0.402337828,34.1365,-117.92391
Los Angeles,19,SO2,0.00541303,34.06659,-118.22688
Los Angeles,20,CO,0.010441894,34.1365,-117.92391
Los Angeles,20,NO2,0.172789087,34.1365,-117.92391
Los Angeles,20,Ozone,0.349725744,34.1365,-117.92391
Los Angeles,20,SO2,0.005655955,34.06659,-118.22688
Los Angeles,21,CO,0.011164875,34.1365,-117.92391
Los Angeles,21,NO2,0.177889573,34.1365,-117.92391
Los Angeles,21,Ozone,0.311880248,34.1365,-117.92391
Los Angeles,21,SO2,0.00545202,34.06659,-118.22688
Los Angeles,22,CO,0.011904319,34.1365,-117.92391
Los Angeles,22,NO2,0.182159642,34.1365,-117.92391
Los Angeles,22,Ozone,0.265263437,34.1365,-117.92391
Los Angeles,22,SO2,0.005889833,34.06659,-118.22688
Los Angeles,23,CO,0.012149374,34.1365,-117.92391
Los Angeles,23,NO2,0.181429836,34.1365,-117.92391
Los Angeles,23,Ozone,0.2542128,34.1365,-117.92391
Los Angeles,23,SO2,0.005704675,34.06659,-118.22688
Orange,0,CO,0.012136349,33.83062,-117.93845
Orange,0,NO2,0.15543817,33.83062,-117.93845
Orange,0,Ozone,0.279162939,33.83062,-117.93845
Orange,0,SO2,0.000886297,33.67464,-117.92568
Orange,1,CO,0.011015335,33.83062,-117.93845
Orange,1,NO2,0.14831108,33.83062,-117.93845
Orange,1,Ozone,0.27459769,33.83062,-117.93845
Orange,1,SO2,0.000587695,33.67464,-117.92568
Orange,2,CO,0.010460489,33.83062,-117.93845
Orange,2,NO2,0.143221038,33.83062,-117.93845
Orange,2,Ozone,0.267753408,33.83062,-117.93845
Orange,2,SO2,0.000640884,33.67464,-117.92568
Orange,3,CO,0.010443205,33.83062,-117.93845
Orange,3,NO2,0.152078619,33.83062,-117.93845
Orange,3,Ozone,0.265252832,33.83062,-117.93845
Orange,3,SO2,0.000538562,33.67464,-117.92568
Orange,4,CO,0.014127635,33.83062,-117.93845
Orange,4,NO2,0.170182243,33.83062,-117.93845
Orange,4,Ozone,0.218459821,33.83062,-117.93845
Orange,4,SO2,0.000855457,33.67464,-117.92568
Orange,5,CO,0.013619957,33.83062,-117.93845
Orange,5,NO2,0.17974539,33.83062,-117.93845
Orange,5,Ozone,0.22648974,33.83062,-117.93845
Orange,5,SO2,0.000803653,33.67464,-117.92568
Orange,6,CO,0.016316424,33.83062,-117.93845
Orange,6,NO2,0.19164194,33.83062,-117.93845
Orange,6,Ozone,0.232721136,33.83062,-117.93845
Orange,6,SO2,0.001798535,33.67464,-117.92568
Orange,7,CO,0.016666128,33.83062,-117.93845
Orange,7,NO2,0.192418521,33.83062,-117.93845
Orange,7,Ozone,0.277867625,33.83062,-117.93845
Orange,7,SO2,0.002710744,33.67464,-117.92568
Orange,8,CO,0.014111558,33.83062,-117.93845
Orange,8,NO2,0.179804237,33.83062,-117.93845
Orange,8,Ozone,0.355299868,33.83062,-117.93845
Orange,8,SO2,0.00353122,33.67464,-117.92568
Orange,9,CO,0.011583869,33.83062,-117.93845
Orange,9,NO2,0.159448404,33.83062,-117.93845
Orange,9,Ozone,0.452059342,33.83062,-117.93845
Orange,9,SO2,0.002891519,33.67464,-117.92568
Orange,10,CO,0.010512193,33.83062,-117.93845
Orange,10,NO2,0.141976119,33.83062,-117.93845
Orange,10,Ozone,0.546629742,33.83062,-117.93845
Orange,10,SO2,0.002343313,33.67464,-117.92568
Orange,11,CO,0.009805955,33.83062,-117.93845
Orange,11,NO2,0.129646142,33.83062,-117.93845
Orange,11,Ozone,0.620622287,33.83062,-117.93845
Orange,11,SO2,0.002240631,33.67464,-117.92568
Orange,12,CO,0.009365634,33.83062,-117.93845
Orange,12,NO2,0.121241888,33.83062,-117.93845
Orange,12,Ozone,0.668123974,33.83062,-117.93845
Orange,12,SO2,0.002207715,33.67464,-117.92568
Orange,13,CO,0.009160735,33.83062,-117.93845
Orange,13,NO2,0.116609524,33.83062,-117.93845
Orange,13,Ozone,0.685887879,33.83062,-117.93845
Orange,13,SO2,0.002084066,33.67464,-117.92568
Orange,14,CO,0.009329948,33.83062,-117.93845
Orange,14,NO2,0.11756087,33.83062,-117.93845
Orange,14,Ozone,0.680194116,33.83062,-117.93845
Orange,14,SO2,0.00199809,33.67464,-117.92568
Orange,15,CO,0.009495179,33.83062,-117.93845
Orange,15,NO2,0.121970525,33.83062,-117.93845
Orange,15,Ozone,0.65679198,33.83062,-117.93845
Orange,15,SO2,0.001882353,33.67464,-117.92568
Orange,16,CO,0.009760296,33.83062,-117.93845
Orange,16,NO2,0.131788311,33.83062,-117.93845
Orange,16,Ozone,0.607003775,33.83062,-117.93845
Orange,16,SO2,0.001477778,33.67464,-117.92568
Orange,17,CO,0.010615901,33.83062,-117.93845
Orange,17,NO2,0.152559178,33.83062,-117.93845
Orange,17,Ozone,0.530952381,33.83062,-117.93845
Orange,17,SO2,0.001093923,33.67464,-117.92568
Orange,18,CO,0.011415795,33.83062,-117.93845
Orange,18,NO2,0.173181625,33.83062,-117.93845
Orange,18,Ozone,0.448236453,33.83062,-117.93845
Orange,18,SO2,0.001018315,33.67464,-117.92568
Orange,19,CO,0.012289388,33.83062,-117.93845
Orange,19,NO2,0.185833922,33.83062,-117.93845
Orange,19,Ozone,0.383605911,33.83062,-117.93845
Orange,19,SO2,0.00066484,33.67464,-117.92568
Orange,20,CO,0.013186936,33.83062,-117.93845
Orange,20,NO2,0.194220651,33.83062,-117.93845
Orange,20,Ozone,0.3388741,33.83062,-117.93845
Orange,20,SO2,0.001124542,33.67464,-117.92568
Orange,21,CO,0.01379912,33.83062,-117.93845
Orange,21,NO2,0.194655124,33.83062,-117.93845
Orange,21,Ozone,0.309221675,33.83062,-117.93845
Orange,21,SO2,0.000858447,33.67464,-117.92568
Orange,22,CO,0.013649899,33.83062,-117.93845
Orange,22,NO2,0.181377652,33.83062,-117.93845
Orange,22,Ozone,0.292773341,33.83062,-117.93845
Orange,22,SO2,0.000893773,33.67464,-117.92568
Orange,23,CO,0.013022664,33.83062,-117.93845
Orange,23,NO2,0.174540335,33.83062,-117.93845
Orange,23,Ozone,0.286381942,33.83062,-117.93845
Orange,23,SO2,0.000965116,33.67464,-117.92568
Riverside,0,CO,0.008954213,33.85275,-116.54101
Riverside,0,NO2,0.106669547,33.447867,-117.088649
Riverside,0,Ozone,0.400028925,33.7411,-115.8206
Riverside,0,SO2,0.002240896,33.99958,-117.41601
Riverside,1,CO,0.007984929,33.85275,-116.54101
Riverside,1,NO2,0.112719373,33.447867,-117.088649
Riverside,1,Ozone,0.375678347,33.7411,-115.8206
Riverside,1,SO2,0.002169492,33.99958,-117.41601
Riverside,2,CO,0.007734444,33.85275,-116.54101
Riverside,2,NO2,0.101873275,33.447867,-117.088649
Riverside,2,Ozone,0.368405011,33.7411,-115.8206
Riverside,2,SO2,0.002633333,33.99958,-117.41601
Riverside,3,CO,0.008828667,33.85275,-116.54101
Riverside,3,NO2,0.108052359,33.447867,-117.088649
Riverside,3,Ozone,0.347587969,33.7411,-115.8206
Riverside,3,SO2,0.004600733,33.99958,-117.41601
Riverside,4,CO,0.010959026,33.85275,-116.54101
Riverside,4,NO2,0.09459387,33.447867,-117.088649
Riverside,4,Ozone,0.366685031,33.7411,-115.8206
Riverside,4,SO2,0.003758589,33.99958,-117.41601
Riverside,5,CO,0.010899034,33.85275,-116.54101
Riverside,5,NO2,0.122072016,33.447867,-117.088649
Riverside,5,Ozone,0.319291409,33.7411,-115.8206
Riverside,5,SO2,0.005713242,33.99958,-117.41601
Riverside,6,CO,0.011054803,33.85275,-116.54101
Riverside,6,NO2,0.124441794,33.447867,-117.088649
Riverside,6,Ozone,0.333586435,33.7411,-115.8206
Riverside,6,SO2,0.005155556,33.99958,-117.41601
Riverside,7,CO,0.010587239,33.85275,-116.54101
Riverside,7,NO2,0.11724081,33.447867,-117.088649
Riverside,7,Ozone,0.385063016,33.7411,-115.8206
Riverside,7,SO2,0.005664783,33.99958,-117.41601
Riverside,8,CO,0.0086868,33.85275,-116.54101
Riverside,8,NO2,0.100032663,33.447867,-117.088649
Riverside,8,Ozone,0.46288757,33.7411,-115.8206
Riverside,8,SO2,0.004676056,33.99958,-117.41601
Riverside,9,CO,0.006619932,33.85275,-116.54101
Riverside,9,NO2,0.077089489,33.447867,-117.088649
Riverside,9,Ozone,0.548944179,33.7411,-115.8206
Riverside,9,SO2,0.003354467,33.99958,-117.41601
Riverside,10,CO,0.00538432,33.85275,-116.54101
Riverside,10,NO2,0.057684503,33.447867,-117.088649
Riverside,10,Ozone,0.62207876,33.7411,-115.8206
Riverside,10,SO2,0.002612403,33.99958,-117.41601
Riverside,11,CO,0.004618502,33.85275,-116.54101
Riverside,11,NO2,0.045719554,33.447867,-117.088649
Riverside,11,Ozone,0.674225132,33.7411,-115.8206
Riverside,11,SO2,0.002257005,33.99958,-117.41601
Riverside,12,CO,0.00431947,33.85275,-116.54101
Riverside,12,NO2,0.039704195,33.447867,-117.088649
Riverside,12,Ozone,0.70963668,33.7411,-115.8206
Riverside,12,SO2,0.002330468,33.99958,-117.41601
Riverside,13,CO,0.004252147,33.85275,-116.54101
Riverside,13,NO2,0.037734607,33.447867,-117.088649
Riverside,13,Ozone,0.732170213,33.7411,-115.8206
Riverside,13,SO2,0.002061657,33.99958,-117.41601
Riverside,14,CO,0.004226944,33.85275,-116.54101
Riverside,14,NO2,0.038347753,33.447867,-117.088649
Riverside,14,Ozone,0.743774991,33.7411,-115.8206
Riverside,14,SO2,0.002195169,33.99958,-117.41601
Riverside,15,CO,0.004275695,33.85275,-116.54101
Riverside,15,NO2,0.042343284,33.447867,-117.088649
Riverside,15,Ozone,0.7416238,33.7411,-115.8206
Riverside,15,SO2,0.002265152,33.99958,-117.41601
Riverside,16,CO,0.00464914,33.85275,-116.54101
Riverside,16,NO2,0.05354085,33.447867,-117.088649
Riverside,16,Ozone,0.715749918,33.7411,-115.8206
Riverside,16,SO2,0.002602996,33.99958,-117.41601
Riverside,17,CO,0.005275944,33.85275,-116.54101
Riverside,17,NO2,0.068771173,33.447867,-117.088649
Riverside,17,Ozone,0.663732584,33.7411,-115.8206
Riverside,17,SO2,0.002697406,33.99958,-117.41601
Riverside,18,CO,0.00583087,33.85275,-116.54101
Riverside,18,NO2,0.080543974,33.447867,-117.088649
Riverside,18,Ozone,0.60255636,33.7411,-115.8206
Riverside,18,SO2,0.002689076,33.99958,-117.41601
Riverside,19,CO,0.006293566,33.85275,-116.54101
Riverside,19,NO2,0.088528072,33.447867,-117.088649
Riverside,19,Ozone,0.54530783,33.7411,-115.8206
Riverside,19,SO2,0.00258427,33.99958,-117.41601
Riverside,20,CO,0.007108575,33.85275,-116.54101
Riverside,20,NO2,0.098171069,33.447867,-117.088649
Riverside,20,Ozone,0.500104559,33.7411,-115.8206
Riverside,20,SO2,0.002800745,33.99958,-117.41601
Riverside,21,CO,0.007815716,33.85275,-116.54101
Riverside,21,NO2,0.106541157,33.447867,-117.088649
Riverside,21,Ozone,0.462219697,33.7411,-115.8206
Riverside,21,SO2,0.002534466,33.99958,-117.41601
Riverside,22,CO,0.008145385,33.85275,-116.54101
Riverside,22,NO2,0.108051408,33.447867,-117.088649
Riverside,22,Ozone,0.432100242,33.7411,-115.8206
Riverside,22,SO2,0.00282963,33.99958,-117.41601
Riverside,23,CO,0.008506768,33.85275,-116.54101
Riverside,23,NO2,0.108571791,33.447867,-117.088649
Riverside,23,Ozone,0.410353643,33.7411,-115.8206
Riverside,23,SO2,0.002361266,33.99958,-117.41601
Sacramento,0,CO,0.011002345,38.71209,-121.38109
Sacramento,0,NO2,0.072619333,38.71209,-121.38109
Sacramento,0,Ozone,0.276738153,38.71209,-121.38109
Sacramento,0,SO2,0.034871795,38.613779,-121.368014
Sacramento,1,CO,0.010349651,38.71209,-121.38109
Sacramento,1,NO2,0.066548097,38.71209,-121.38109
Sacramento,1,Ozone,0.270823245,38.71209,-121.38109
Sacramento,1,SO2,0.034575668,38.613779,-121.368014
Sacramento,2,CO,0.009899548,38.71209,-121.38109
Sacramento,2,NO2,0.062513687,38.71209,-121.38109
Sacramento,2,Ozone,0.263782533,38.71209,-121.38109
Sacramento,2,SO2,0.034474474,38.613779,-121.368014
Sacramento,3,CO,0.009366565,38.71209,-121.38109
Sacramento,3,NO2,0.063556962,38.71209,-121.38109
Sacramento,3,Ozone,0.249280984,38.71209,-121.38109
Sacramento,3,SO2,0.034430446,38.613779,-121.368014
Sacramento,4,CO,0.009941898,38.71209,-121.38109
Sacramento,4,NO2,0.063348619,38.71209,-121.38109
Sacramento,4,Ozone,0.248291398,38.71209,-121.38109
Sacramento,4,SO2,0.03410719,38.613779,-121.368014
Sacramento,5,CO,0.010406077,38.71209,-121.38109
Sacramento,5,NO2,0.08485048,38.71209,-121.38109
Sacramento,5,Ozone,0.217072886,38.71209,-121.38109
Sacramento,5,SO2,0.034066066,38.613779,-121.368014
Sacramento,6,CO,0.01140483,38.71209,-121.38109
Sacramento,6,NO2,0.085967784,38.71209,-121.38109
Sacramento,6,Ozone,0.216444574,38.71209,-121.38109
Sacramento,6,SO2,0.034223541,38.613779,-121.368014
Sacramento,7,CO,0.011764781,38.71209,-121.38109
Sacramento,7,NO2,0.079335646,38.71209,-121.38109
Sacramento,7,Ozone,0.247924947,38.71209,-121.38109
Sacramento,7,SO2,0.034576962,38.613779,-121.368014
Sacramento,8,CO,0.011166815,38.71209,-121.38109
Sacramento,8,NO2,0.070196225,38.71209,-121.38109
Sacramento,8,Ozone,0.300851389,38.71209,-121.38109
Sacramento,8,SO2,0.034729167,38.613779,-121.368014
Sacramento,9,CO,0.010227112,38.71209,-121.38109
Sacramento,9,NO2,0.06028136,38.71209,-121.38109
Sacramento,9,Ozone,0.372146387,38.71209,-121.38109
Sacramento,9,SO2,0.034725367,38.613779,-121.368014
Sacramento,10,CO,0.009567723,38.71209,-121.38109
Sacramento,10,NO2,0.052180574,38.71209,-121.38109
Sacramento,10,Ozone,0.450776653,38.71209,-121.38109
Sacramento,10,SO2,0.034408998,38.613779,-121.368014
Sacramento,11,CO,0.009353752,38.71209,-121.38109
Sacramento,11,NO2,0.046892778,38.71209,-121.38109
Sacramento,11,Ozone,0.519771145,38.71209,-121.38109
Sacramento,11,SO2,0.034212851,38.613779,-121.368014
Sacramento,12,CO,0.009176712,38.71209,-121.38109
Sacramento,12,NO2,0.042841825,38.71209,-121.38109
Sacramento,12,Ozone,0.575309661,38.71209,-121.38109
Sacramento,12,SO2,0.035687688,38.613779,-121.368014
Sacramento,13,CO,0.009196487,38.71209,-121.38109
Sacramento,13,NO2,0.041156595,38.71209,-121.38109
Sacramento,13,Ozone,0.611586191,38.71209,-121.38109
Sacramento,13,SO2,0.036183633,38.613779,-121.368014
Sacramento,14,CO,0.00918017,38.71209,-121.38109
Sacramento,14,NO2,0.040763889,38.71209,-121.38109
Sacramento,14,Ozone,0.626787893,38.71209,-121.38109
Sacramento,14,SO2,0.037046214,38.613779,-121.368014
Sacramento,15,CO,0.009268724,38.71209,-121.38109
Sacramento,15,NO2,0.042075901,38.71209,-121.38109
Sacramento,15,Ozone,0.624740077,38.71209,-121.38109
Sacramento,15,SO2,0.03704931,38.613779,-121.368014
Sacramento,16,CO,0.009485179,38.71209,-121.38109
Sacramento,16,NO2,0.04856453,38.71209,-121.38109
Sacramento,16,Ozone,0.599095334,38.71209,-121.38109
Sacramento,16,SO2,0.037329412,38.613779,-121.368014
Sacramento,17,CO,0.01040422,38.71209,-121.38109
Sacramento,17,NO2,0.065328212,38.71209,-121.38109
Sacramento,17,Ozone,0.535391041,38.71209,-121.38109
Sacramento,17,SO2,0.03765692,38.613779,-121.368014
Sacramento,18,CO,0.011391854,38.71209,-121.38109
Sacramento,18,NO2,0.084065301,38.71209,-121.38109
Sacramento,18,Ozone,0.456247129,38.71209,-121.38109
Sacramento,18,SO2,0.03769306,38.613779,-121.368014
Sacramento,19,CO,0.012281927,38.71209,-121.38109
Sacramento,19,NO2,0.096273077,38.71209,-121.38109
Sacramento,19,Ozone,0.381973336,38.71209,-121.38109
Sacramento,19,SO2,0.037113078,38.613779,-121.368014
Sacramento,20,CO,0.012782264,38.71209,-121.38109
Sacramento,20,NO2,0.099384615,38.71209,-121.38109
Sacramento,20,Ozone,0.331524116,38.71209,-121.38109
Sacramento,20,SO2,0.036364706,38.613779,-121.368014
Sacramento,21,CO,0.012798271,38.71209,-121.38109
Sacramento,21,NO2,0.09578129,38.71209,-121.38109
Sacramento,21,Ozone,0.301679319,38.71209,-121.38109
Sacramento,21,SO2,0.035268437,38.613779,-121.368014
Sacramento,22,CO,0.012449135,38.71209,-121.38109
Sacramento,22,NO2,0.08909705,38.71209,-121.38109
Sacramento,22,Ozone,0.288112491,38.71209,-121.38109
Sacramento,22,SO2,0.034844181,38.613779,-121.368014
Sacramento,23,CO,0.011658522,38.71209,-121.38109
Sacramento,23,NO2,0.080295299,38.71209,-121.38109
Sacramento,23,Ozone,0.282875606,38.71209,-121.38109
Sacramento,23,SO2,0.034764995,38.613779,-121.368014
San Bernardino,0,CO,0.01224643,34.895007,-117.024484
San Bernardino,0,NO2,0.201617957,34.895007,-117.024484
San Bernardino,0,Ozone,0.423732719,34.895007,-117.024484
San Bernardino,0,SO2,0.008626999,34.510014,-117.331433
San Bernardino,1,CO,0.011527732,34.895007,-117.024484
San Bernardino,1,NO2,0.200902553,34.895007,-117.024484
San Bernardino,1,Ozone,0.407116871,34.895007,-117.024484
San Bernardino,1,SO2,0.007395407,34.510014,-117.331433
San Bernardino,2,CO,0.011269621,34.895007,-117.024484
San Bernardino,2,NO2,0.200702771,34.895007,-117.024484
San Bernardino,2,Ozone,0.393367965,34.895007,-117.024484
San Bernardino,2,SO2,0.007291705,34.510014,-117.331433
San Bernardino,3,CO,0.011210828,34.895007,-117.024484
San Bernardino,3,NO2,0.206202655,34.895007,-117.024484
San Bernardino,3,Ozone,0.388340659,34.895007,-117.024484
San Bernardino,3,SO2,0.007988355,34.510014,-117.331433
San Bernardino,4,CO,0.012562563,34.895007,-117.024484
San Bernardino,4,NO2,0.220997695,34.895007,-117.024484
San Bernardino,4,Ozone,0.395649116,34.895007,-117.024484
San Bernardino,4,SO2,0.008956453,34.510014,-117.331433
San Bernardino,5,CO,0.013376503,34.895007,-117.024484
San Bernardino,5,NO2,0.225791369,34.895007,-117.024484
San Bernardino,5,Ozone,0.342420356,34.895007,-117.024484
San Bernardino,5,SO2,0.008462255,34.510014,-117.331433
San Bernardino,6,CO,0.014683731,34.895007,-117.024484
San Bernardino,6,NO2,0.225095512,34.895007,-117.024484
San Bernardino,6,Ozone,0.359271187,34.895007,-117.024484
San Bernardino,6,SO2,0.009721535,34.510014,-117.331433
San Bernardino,7,CO,0.014185391,34.895007,-117.024484
San Bernardino,7,NO2,0.217720442,34.895007,-117.024484
San Bernardino,7,Ozone,0.420373779,34.895007,-117.024484
San Bernardino,7,SO2,0.010406977,34.510014,-117.331433
San Bernardino,8,CO,0.012279518,34.895007,-117.024484
San Bernardino,8,NO2,0.199852256,34.895007,-117.024484
San Bernardino,8,Ozone,0.508274959,34.895007,-117.024484
San Bernardino,8,SO2,0.010883125,34.510014,-117.331433
San Bernardino,9,CO,0.010562106,34.895007,-117.024484
San Bernardino,9,NO2,0.179879008,34.895007,-117.024484
San Bernardino,9,Ozone,0.584509381,34.895007,-117.024484
San Bernardino,9,SO2,0.010779379,34.510014,-117.331433
San Bernardino,10,CO,0.009421997,34.895007,-117.024484
San Bernardino,10,NO2,0.15442029,34.895007,-117.024484
San Bernardino,10,Ozone,0.649699732,34.895007,-117.024484
San Bernardino,10,SO2,0.010662809,34.510014,-117.331433
San Bernardino,11,CO,0.008664034,34.895007,-117.024484
San Bernardino,11,NO2,0.133571645,34.895007,-117.024484
San Bernardino,11,Ozone,0.701375114,34.895007,-117.024484
San Bernardino,11,SO2,0.010223933,34.510014,-117.331433
San Bernardino,12,CO,0.008317972,34.895007,-117.024484
San Bernardino,12,NO2,0.121854662,34.895007,-117.024484
San Bernardino,12,Ozone,0.745577564,34.895007,-117.024484
San Bernardino,12,SO2,0.009454314,34.510014,-117.331433
San Bernardino,13,CO,0.008171185,34.895007,-117.024484
San Bernardino,13,NO2,0.118496967,34.895007,-117.024484
San Bernardino,13,Ozone,0.779892368,34.895007,-117.024484
San Bernardino,13,SO2,0.0088817,34.510014,-117.331433
San Bernardino,14,CO,0.008243824,34.895007,-117.024484
San Bernardino,14,NO2,0.119106833,34.895007,-117.024484
San Bernardino,14,Ozone,0.802385009,34.895007,-117.024484
San Bernardino,14,SO2,0.008764945,34.510014,-117.331433
San Bernardino,15,CO,0.008598143,34.895007,-117.024484
San Bernardino,15,NO2,0.126101904,34.895007,-117.024484
San Bernardino,15,Ozone,0.803929783,34.895007,-117.024484
San Bernardino,15,SO2,0.008678494,34.510014,-117.331433
San Bernardino,16,CO,0.009192834,34.895007,-117.024484
San Bernardino,16,NO2,0.142305943,34.895007,-117.024484
San Bernardino,16,Ozone,0.771959203,34.895007,-117.024484
San Bernardino,16,SO2,0.008815437,34.510014,-117.331433
San Bernardino,17,CO,0.010177499,34.895007,-117.024484
San Bernardino,17,NO2,0.168152958,34.895007,-117.024484
San Bernardino,17,Ozone,0.701317464,34.895007,-117.024484
San Bernardino,17,SO2,0.008971055,34.510014,-117.331433
San Bernardino,18,CO,0.010939867,34.895007,-117.024484
San Bernardino,18,NO2,0.188475027,34.895007,-117.024484
San Bernardino,18,Ozone,0.628488912,34.895007,-117.024484
San Bernardino,18,SO2,0.009237829,34.510014,-117.331433
San Bernardino,19,CO,0.011435164,34.895007,-117.024484
San Bernardino,19,NO2,0.196920114,34.895007,-117.024484
San Bernardino,19,Ozone,0.569836302,34.895007,-117.024484
San Bernardino,19,SO2,0.008829767,34.510014,-117.331433
San Bernardino,20,CO,0.011810578,34.895007,-117.024484
San Bernardino,20,NO2,0.198715354,34.895007,-117.024484
San Bernardino,20,Ozone,0.524671573,34.895007,-117.024484
San Bernardino,20,SO2,0.008125739,34.510014,-117.331433
San Bernardino,21,CO,0.012221929,34.895007,-117.024484
San Bernardino,21,NO2,0.204179239,34.895007,-117.024484
San Bernardino,21,Ozone,0.487632643,34.895007,-117.024484
San Bernardino,21,SO2,0.00772956,34.510014,-117.331433
San Bernardino,22,CO,0.013985265,34.895007,-117.024484
San Bernardino,22,NO2,0.249079935,34.895007,-117.024484
San Bernardino,22,Ozone,0.439732764,34.895007,-117.024484
San Bernardino,22,SO2,0.005531532,34.510014,-117.331433
San Bernardino,23,CO,0.012884289,34.895007,-117.024484
San Bernardino,23,NO2,0.238695424,34.895007,-117.024484
San Bernardino,23,Ozone,0.397735327,34.895007,-117.024484
San Bernardino,23,SO2,0.00462807,34.510014,-117.331433
San Diego,0,CO,0.010962394,32.701492,-117.149653
San Diego,0,NO2,0.093845882,32.631231,-117.059075
San Diego,0,Ozone,0.413724006,32.631231,-117.059075
San Diego,0,SO2,0.000553389,32.817978,-116.968133
San Diego,1,CO,0.01039907,32.701492,-117.149653
San Diego,1,NO2,0.086929293,32.631231,-117.059075
San Diego,1,Ozone,0.424168501,32.631231,-117.059075
San Diego,1,SO2,0.000414035,32.817978,-116.968133
San Diego,2,CO,0.009340659,32.701492,-117.149653
San Diego,2,NO2,0.074820144,32.631231,-117.059075
