"","Latitude","Longitude","County","Month","Pollutant","Sample"
"1068",34.05111,-118.45636,"Los Angeles",11,"Ozone",0.336252992817239
"1069",34.05111,-118.45636,"Los Angeles",12,"CO",0.0112897959183673
"1070",34.05111,-118.45636,"Los Angeles",12,"NO2",0.149458571428571
"1071",34.05111,-118.45636,"Los Angeles",12,"Ozone",0.323530612244898
"1072",34.05977,-117.14731,"San Bernardino",1,"Ozone",0.294870767381286
"1073",34.05977,-117.14731,"San Bernardino",2,"Ozone",0.474732006125574
"1074",34.05977,-117.14731,"San Bernardino",3,"Ozone",0.536837881219904
"1075",34.05977,-117.14731,"San Bernardino",4,"Ozone",0.575194805194805
"1076",34.05977,-117.14731,"San Bernardino",5,"Ozone",0.535744509369333
"1077",34.05977,-117.14731,"San Bernardino",6,"Ozone",0.682774327122153
"1078",34.05977,-117.14731,"San Bernardino",7,"Ozone",0.703921967079862
"1079",34.05977,-117.14731,"San Bernardino",8,"Ozone",0.674317817014446
"1080",34.05977,-117.14731,"San Bernardino",9,"Ozone",0.569146968139774
"1081",34.05977,-117.14731,"San Bernardino",10,"Ozone",0.450096525096525
"1082",34.05977,-117.14731,"San Bernardino",11,"Ozone",0.411330049261084
"1083",34.05977,-117.14731,"San Bernardino",12,"Ozone",0.311274024172776
"1084",34.06659,-118.22688,"Los Angeles",1,"CO",0.0158933429811867
"1085",34.06659,-118.22688,"Los Angeles",1,"NO2",0.262893063583815
"1086",34.06659,-118.22688,"Los Angeles",1,"Ozone",0.193455821635012
"1087",34.06659,-118.22688,"Los Angeles",1,"SO2",0.00202326757713708
"1088",34.06659,-118.22688,"Los Angeles",2,"CO",0.0188558459979737
"1089",34.06659,-118.22688,"Los Angeles",2,"NO2",0.32430898021309
"1090",34.06659,-118.22688,"Los Angeles",2,"Ozone",0.262861491628615
"1091",34.06659,-118.22688,"Los Angeles",2,"SO2",0.00301659125188537
"1092",34.06659,-118.22688,"Los Angeles",3,"CO",0.0117314285714286
"1093",34.06659,-118.22688,"Los Angeles",3,"NO2",0.206582132564842
"1094",34.06659,-118.22688,"Los Angeles",3,"Ozone",0.378694936187732
"1095",34.06659,-118.22688,"Los Angeles",3,"SO2",0.00195772357723577
"1096",34.06659,-118.22688,"Los Angeles",4,"CO",0.0111057016621081
"1097",34.06659,-118.22688,"Los Angeles",4,"NO2",0.189072072072072
"1098",34.06659,-118.22688,"Los Angeles",4,"Ozone",0.439403689403689
"1099",34.06659,-118.22688,"Los Angeles",4,"SO2",0.00260109289617486
"1100",34.06659,-118.22688,"Los Angeles",5,"CO",0.00722166553825322
"1101",34.06659,-118.22688,"Los Angeles",5,"NO2",0.111340773809524
"1102",34.06659,-118.22688,"Los Angeles",5,"Ozone",0.460097789115646
"1103",34.06659,-118.22688,"Los Angeles",5,"SO2",0.001560706401766
"1104",34.06659,-118.22688,"Los Angeles",6,"CO",0.00942758837063376
"1105",34.06659,-118.22688,"Los Angeles",6,"NO2",0.16454475308642
"1106",34.06659,-118.22688,"Los Angeles",6,"Ozone",0.484810405643739
"1107",34.06659,-118.22688,"Los Angeles",6,"SO2",0.00462581244196843
"1108",34.06659,-118.22688,"Los Angeles",7,"CO",0.00858487516834145
"1109",34.06659,-118.22688,"Los Angeles",7,"NO2",0.145231007751938
"1110",34.06659,-118.22688,"Los Angeles",7,"Ozone",0.46255912961211
"1111",34.06659,-118.22688,"Los Angeles",7,"SO2",0.00567847411444142
"1112",34.06659,-118.22688,"Los Angeles",8,"CO",0.00863254676870748
"1113",34.06659,-118.22688,"Los Angeles",8,"NO2",0.150515731874145
"1114",34.06659,-118.22688,"Los Angeles",8,"Ozone",0.415849130349814
"1115",34.06659,-118.22688,"Los Angeles",8,"SO2",0.00500732600732601
"1116",34.06659,-118.22688,"Los Angeles",9,"CO",0.0095496418036241
"1117",34.06659,-118.22688,"Los Angeles",9,"NO2",0.181712270803949
"1118",34.06659,-118.22688,"Los Angeles",9,"Ozone",0.390060362173038
"1119",34.06659,-118.22688,"Los Angeles",9,"SO2",0.00517385257301808
"1120",34.06659,-118.22688,"Los Angeles",10,"CO",0.0127293970814132
"1121",34.06659,-118.22688,"Los Angeles",10,"NO2",0.213444892473118
"1122",34.06659,-118.22688,"Los Angeles",10,"Ozone",0.279792347625457
"1123",34.06659,-118.22688,"Los Angeles",10,"SO2",0.00522759856630824
"1124",34.06659,-118.22688,"Los Angeles",11,"CO",0.017733306637301
"1125",34.06659,-118.22688,"Los Angeles",11,"NO2",0.290872727272727
"1126",34.06659,-118.22688,"Los Angeles",11,"Ozone",0.217062937062937
"1127",34.06659,-118.22688,"Los Angeles",11,"SO2",0.00695880149812734
"1128",34.06659,-118.22688,"Los Angeles",12,"CO",0.015281971702419
"1129",34.06659,-118.22688,"Los Angeles",12,"NO2",0.243185034013605
"1130",34.06659,-118.22688,"Los Angeles",12,"Ozone",0.187325310559006
"1131",34.06659,-118.22688,"Los Angeles",12,"SO2",0.00538468592388813
"1132",34.06703,-117.7514,"Los Angeles",1,"CO",0.0103714784343057
"1133",34.06703,-117.7514,"Los Angeles",1,"NO2",0.248954465849387
"1134",34.06703,-117.7514,"Los Angeles",1,"Ozone",0.151957117925704
"1135",34.06703,-117.7514,"Los Angeles",2,"CO",0.00935301780286583
"1136",34.06703,-117.7514,"Los Angeles",2,"NO2",0.296662613981763
"1137",34.06703,-117.7514,"Los Angeles",2,"Ozone",0.271428571428571
"1138",34.06703,-117.7514,"Los Angeles",3,"CO",0.00492639436035662
"1139",34.06703,-117.7514,"Los Angeles",3,"NO2",0.199984034833091
"1140",34.06703,-117.7514,"Los Angeles",3,"Ozone",0.363819199668256
"1141",34.06703,-117.7514,"Los Angeles",4,"CO",0.00322008862629247
"1142",34.06703,-117.7514,"Los Angeles",4,"NO2",0.178033973412112
"1143",34.06703,-117.7514,"Los Angeles",4,"Ozone",0.430473372781065
"1144",34.06703,-117.7514,"Los Angeles",5,"CO",0.00171999184837987
"1145",34.06703,-117.7514,"Los Angeles",5,"NO2",0.115970042796006
"1146",34.06703,-117.7514,"Los Angeles",5,"Ozone",0.443937232524964
"1147",34.06703,-117.7514,"Los Angeles",6,"CO",0.00616475495307612
"1148",34.06703,-117.7514,"Los Angeles",6,"NO2",0.15053216374269
"1149",34.06703,-117.7514,"Los Angeles",6,"Ozone",0.508029197080292
"1150",34.06703,-117.7514,"Los Angeles",7,"CO",0.00529399878763387
"1151",34.06703,-117.7514,"Los Angeles",7,"NO2",0.146166902404526
"1152",34.06703,-117.7514,"Los Angeles",7,"Ozone",0.506506364922206
"1153",34.06703,-117.7514,"Los Angeles",8,"CO",0.00693000409332788
"1154",34.06703,-117.7514,"Los Angeles",8,"NO2",0.175868194842407
"1155",34.06703,-117.7514,"Los Angeles",8,"Ozone",0.487372083503889
"1156",34.06703,-117.7514,"Los Angeles",9,"CO",0.0082563025210084
"1157",34.06703,-117.7514,"Los Angeles",9,"NO2",0.190657856093979
"1158",34.06703,-117.7514,"Los Angeles",9,"Ozone",0.406943570379694
"1159",34.06703,-117.7514,"Los Angeles",10,"CO",0.0144733242134063
"1160",34.06703,-117.7514,"Los Angeles",10,"NO2",0.217006849315069
"1161",34.06703,-117.7514,"Los Angeles",10,"Ozone",0.253996482313856
"1162",34.06703,-117.7514,"Los Angeles",11,"CO",0.0182840955078915
"1163",34.06703,-117.7514,"Los Angeles",11,"NO2",0.274177541729894
"1164",34.06703,-117.7514,"Los Angeles",11,"Ozone",0.195346013759611
"1165",34.06703,-117.7514,"Los Angeles",12,"CO",0.0173211808995443
"1166",34.06703,-117.7514,"Los Angeles",12,"NO2",0.237932038834951
"1167",34.06703,-117.7514,"Los Angeles",12,"Ozone",0.159124232217159
"1168",34.067802,-117.526711,"San Bernardino",1,"CO",0.0192247146792601
"1169",34.067802,-117.526711,"San Bernardino",1,"NO2",0.314024630541872
"1170",34.067802,-117.526711,"San Bernardino",2,"CO",0.0172956234516928
"1171",34.067802,-117.526711,"San Bernardino",2,"NO2",0.356991329479769
"1172",34.067802,-117.526711,"San Bernardino",3,"CO",0.0152936615623183
"1173",34.067802,-117.526711,"San Bernardino",3,"NO2",0.320434370771313
"1174",34.067802,-117.526711,"San Bernardino",4,"CO",0.0107878299415676
"1175",34.067802,-117.526711,"San Bernardino",4,"NO2",0.250959016393443
"1176",34.067802,-117.526711,"San Bernardino",5,"CO",0.0098030888030888
"1177",34.067802,-117.526711,"San Bernardino",5,"NO2",0.218081081081081
"1178",34.067802,-117.526711,"San Bernardino",6,"CO",0.0120453641066454
"1179",34.067802,-117.526711,"San Bernardino",6,"NO2",0.275059888579387
"1180",34.067802,-117.526711,"San Bernardino",7,"CO",0.0112482853223594
"1181",34.067802,-117.526711,"San Bernardino",7,"NO2",0.264753086419753
"1182",34.067802,-117.526711,"San Bernardino",8,"CO",0.0126479378362224
"1183",34.067802,-117.526711,"San Bernardino",8,"NO2",0.304095945945946
"1184",34.067802,-117.526711,"San Bernardino",9,"CO",0.0117442098790736
"1185",34.067802,-117.526711,"San Bernardino",9,"NO2",0.279553041018388
"1186",34.067802,-117.526711,"San Bernardino",10,"CO",0.0137389295340778
"1187",34.067802,-117.526711,"San Bernardino",10,"NO2",0.316597035040431
"1188",34.067802,-117.526711,"San Bernardino",11,"CO",0.0134385614385614
"1189",34.067802,-117.526711,"San Bernardino",11,"NO2",0.329813986013986
"1190",34.067802,-117.526711,"San Bernardino",12,"CO",0.014239319543785
"1191",34.067802,-117.526711,"San Bernardino",12,"NO2",0.2830027100271
"1192",34.06957,-116.38893,"San Bernardino",1,"Ozone",0.566499130098589
"1193",34.06957,-116.38893,"San Bernardino",2,"Ozone",0.63768115942029
"1194",34.06957,-116.38893,"San Bernardino",3,"Ozone",0.695244618395303
"1195",34.06957,-116.38893,"San Bernardino",4,"Ozone",0.744388474712875
"1196",34.06957,-116.38893,"San Bernardino",5,"Ozone",0.772569108834332
"1197",34.06957,-116.38893,"San Bernardino",6,"Ozone",0.846887470071828
"1198",34.06957,-116.38893,"San Bernardino",7,"Ozone",0.868228262965105
"1199",34.06957,-116.38893,"San Bernardino",8,"Ozone",0.813957084863715
"1200",34.06957,-116.38893,"San Bernardino",9,"Ozone",0.680972305240088
"1201",34.06957,-116.38893,"San Bernardino",10,"Ozone",0.642935313660348
"1202",34.06957,-116.38893,"San Bernardino",11,"Ozone",0.661844484629295
"1203",34.06957,-116.38893,"San Bernardino",12,"Ozone",0.579113433991483
"1204",34.10002,-117.49201,"San Bernardino",1,"CO",0.00856734109952994
"1205",34.10002,-117.49201,"San Bernardino",1,"NO2",0.204657263751763
"1206",34.10002,-117.49201,"San Bernardino",1,"Ozone",0.231855732419907
"1207",34.10002,-117.49201,"San Bernardino",1,"SO2",0.00470348837209302
"1208",34.10002,-117.49201,"San Bernardino",2,"CO",0.00755234993020009
"1209",34.10002,-117.49201,"San Bernardino",2,"NO2",0.204668209876543
"1210",34.10002,-117.49201,"San Bernardino",2,"Ozone",0.393723941189379
"1211",34.10002,-117.49201,"San Bernardino",2,"SO2",0.00525195618153365
"1212",34.10002,-117.49201,"San Bernardino",3,"CO",0.0055156382079459
"1213",34.10002,-117.49201,"San Bernardino",3,"NO2",0.195958393113343
"1214",34.10002,-117.49201,"San Bernardino",3,"Ozone",0.394392140810479
"1215",34.10002,-117.49201,"San Bernardino",3,"SO2",0.00412846715328467
"1216",34.10002,-117.49201,"San Bernardino",4,"CO",0.00527670527670528
"1217",34.10002,-117.49201,"San Bernardino",4,"NO2",0.131291291291291
"1218",34.10002,-117.49201,"San Bernardino",4,"Ozone",0.463770913770914
"1219",34.10002,-117.49201,"San Bernardino",4,"SO2",0.00406358974358974
"1220",34.10002,-117.49201,"San Bernardino",5,"CO",0.00429813664596273
"1221",34.10002,-117.49201,"San Bernardino",5,"NO2",0.122334782608696
"1222",34.10002,-117.49201,"San Bernardino",5,"Ozone",0.475258799171843
"1223",34.10002,-117.49201,"San Bernardino",5,"SO2",0.0030713587487781
"1224",34.10002,-117.49201,"San Bernardino",6,"CO",0.00539955741332678
"1225",34.10002,-117.49201,"San Bernardino",6,"NO2",0.147341968911917
"1226",34.10002,-117.49201,"San Bernardino",6,"Ozone",0.565945414310302
"1227",34.10002,-117.49201,"San Bernardino",6,"SO2",0.005125
"1228",34.10002,-117.49201,"San Bernardino",7,"CO",0.00263640149937526
"1229",34.10002,-117.49201,"San Bernardino",7,"NO2",0.169472934472934
"1230",34.10002,-117.49201,"San Bernardino",7,"Ozone",0.555661525974026
"1231",34.10002,-117.49201,"San Bernardino",7,"SO2",0.00625341130604288
"1232",34.10002,-117.49201,"San Bernardino",8,"CO",0.00375229920294298
"1233",34.10002,-117.49201,"San Bernardino",8,"NO2",0.188576537911302
"1234",34.10002,-117.49201,"San Bernardino",8,"Ozone",0.523421213979154
"1235",34.10002,-117.49201,"San Bernardino",8,"SO2",0.00657777777777778
"1236",34.10002,-117.49201,"San Bernardino",9,"CO",0.00427320490367776
"1237",34.10002,-117.49201,"San Bernardino",9,"NO2",0.190746564885496
"1238",34.10002,-117.49201,"San Bernardino",9,"Ozone",0.409407665505226
"1239",34.10002,-117.49201,"San Bernardino",9,"SO2",0.00514024390243902
"1240",34.10002,-117.49201,"San Bernardino",10,"CO",0.00668305876567494
"1241",34.10002,-117.49201,"San Bernardino",10,"NO2",0.221561188811189
"1242",34.10002,-117.49201,"San Bernardino",10,"Ozone",0.300665859564165
"1243",34.10002,-117.49201,"San Bernardino",10,"SO2",0.00542749529190207
"1244",34.10002,-117.49201,"San Bernardino",11,"CO",0.00817014446227929
"1245",34.10002,-117.49201,"San Bernardino",11,"NO2",0.214820224719101
"1246",34.10002,-117.49201,"San Bernardino",11,"Ozone",0.288061797752809
"1247",34.10002,-117.49201,"San Bernardino",11,"SO2",0.0055187265917603
"1248",34.10002,-117.49201,"San Bernardino",12,"CO",0.00900396825396825
"1249",34.10002,-117.49201,"San Bernardino",12,"NO2",0.19025
"1250",34.10002,-117.49201,"San Bernardino",12,"Ozone",0.234623015873016
"1251",34.10002,-117.49201,"San Bernardino",12,"SO2",0.00565185185185185
"1252",34.10374,-117.62914,"San Bernardino",1,"CO",0.0150886488689627
"1253",34.10374,-117.62914,"San Bernardino",1,"NO2",0.217681883024251
"1254",34.10374,-117.62914,"San Bernardino",1,"Ozone",0.239841043407377
"1255",34.10374,-117.62914,"San Bernardino",2,"CO",0.0143083900226757
"1256",34.10374,-117.62914,"San Bernardino",2,"NO2",0.225444089456869
"1257",34.10374,-117.62914,"San Bernardino",2,"Ozone",0.387551020408163
"1258",34.10374,-117.62914,"San Bernardino",3,"CO",0.0115582514118385
"1259",34.10374,-117.62914,"San Bernardino",3,"NO2",0.164532942898975
"1260",34.10374,-117.62914,"San Bernardino",3,"Ozone",0.454005438192847
"1261",34.10374,-117.62914,"San Bernardino",4,"CO",0.00614176663031625
"1262",34.10374,-117.62914,"San Bernardino",4,"NO2",0.121885496183206
"1263",34.10374,-117.62914,"San Bernardino",4,"Ozone",0.541223867595819
"1264",34.10374,-117.62914,"San Bernardino",5,"CO",0.00823258732482744
"1265",34.10374,-117.62914,"San Bernardino",5,"NO2",0.0805344070278184
"1266",34.10374,-117.62914,"San Bernardino",5,"Ozone",0.544844174858816
"1267",34.10374,-117.62914,"San Bernardino",6,"CO",0.0115372907153729
"1268",34.10374,-117.62914,"San Bernardino",6,"NO2",0.140211567732116
"1269",34.10374,-117.62914,"San Bernardino",6,"Ozone",0.667384213959556
"1270",34.10374,-117.62914,"San Bernardino",7,"CO",0.0158241758241758
"1271",34.10374,-117.62914,"San Bernardino",7,"NO2",0.133454810495627
"1272",34.10374,-117.62914,"San Bernardino",7,"Ozone",0.666201582673886
"1273",34.10374,-117.62914,"San Bernardino",8,"CO",0.0186360964138742
"1274",34.10374,-117.62914,"San Bernardino",8,"NO2",0.146772290809328
"1275",34.10374,-117.62914,"San Bernardino",8,"Ozone",0.61267881638252
"1276",34.10374,-117.62914,"San Bernardino",9,"CO",0.0184775510204082
"1277",34.10374,-117.62914,"San Bernardino",9,"NO2",0.156071428571429
"1278",34.10374,-117.62914,"San Bernardino",9,"Ozone",0.531244897959184
"1279",34.10374,-117.62914,"San Bernardino",10,"CO",0.0177289377289377
"1280",34.10374,-117.62914,"San Bernardino",10,"NO2",0.188866216216216
"1281",34.10374,-117.62914,"San Bernardino",10,"Ozone",0.397647966069019
"1282",34.10374,-117.62914,"San Bernardino",11,"CO",0.0142815493544357
"1283",34.10374,-117.62914,"San Bernardino",11,"NO2",0.215543731778426
"1284",34.10374,-117.62914,"San Bernardino",11,"Ozone",0.352394835485214
"1285",34.10374,-117.62914,"San Bernardino",12,"CO",0.0145341614906832
"1286",34.10374,-117.62914,"San Bernardino",12,"NO2",0.194651872399445
"1287",34.10374,-117.62914,"San Bernardino",12,"Ozone",0.273990683229814
"1288",34.10688,-117.27411,"San Bernardino",1,"CO",0.0177968526466381
"1289",34.10688,-117.27411,"San Bernardino",1,"NO2",0.194306151645207
"1290",34.10688,-117.27411,"San Bernardino",1,"Ozone",0.255180870631514
"1291",34.10688,-117.27411,"San Bernardino",2,"CO",0.0147539562107089
"1292",34.10688,-117.27411,"San Bernardino",2,"NO2",0.187694992412747
"1293",34.10688,-117.27411,"San Bernardino",2,"Ozone",0.401777585085628
"1294",34.10688,-117.27411,"San Bernardino",3,"CO",0.0125517524082804
"1295",34.10688,-117.27411,"San Bernardino",3,"NO2",0.152424677187948
"1296",34.10688,-117.27411,"San Bernardino",3,"Ozone",0.483541709366673
"1297",34.10688,-117.27411,"San Bernardino",4,"CO",0.0146780383795309
"1298",34.10688,-117.27411,"San Bernardino",4,"NO2",0.134519402985075
"1299",34.10688,-117.27411,"San Bernardino",4,"Ozone",0.530639658848614
"1300",34.10688,-117.27411,"San Bernardino",5,"CO",0.0120024953212726
"1301",34.10688,-117.27411,"San Bernardino",5,"NO2",0.116201166180758
"1302",34.10688,-117.27411,"San Bernardino",5,"Ozone",0.550239134955292
"1303",34.10688,-117.27411,"San Bernardino",6,"CO",0.0121028744326778
"1304",34.10688,-117.27411,"San Bernardino",6,"NO2",0.163096822995461
"1305",34.10688,-117.27411,"San Bernardino",6,"Ozone",0.68320726172466
"1306",34.10688,-117.27411,"San Bernardino",7,"CO",0.0117348323318473
"1307",34.10688,-117.27411,"San Bernardino",7,"NO2",0.157507462686567
"1308",34.10688,-117.27411,"San Bernardino",7,"Ozone",0.642430703624733
"1309",34.10688,-117.27411,"San Bernardino",8,"CO",0.0134522194223687
"1310",34.10688,-117.27411,"San Bernardino",8,"NO2",0.177774456521739
"1311",34.10688,-117.27411,"San Bernardino",8,"Ozone",0.608509401046714
"1312",34.10688,-117.27411,"San Bernardino",9,"CO",0.0121547619047619
"1313",34.10688,-117.27411,"San Bernardino",9,"NO2",0.167965277777778
"1314",34.10688,-117.27411,"San Bernardino",9,"Ozone",0.488809523809524
"1315",34.10688,-117.27411,"San Bernardino",10,"CO",0.0158105939004815
"1316",34.10688,-117.27411,"San Bernardino",10,"NO2",0.192051966292135
"1317",34.10688,-117.27411,"San Bernardino",10,"Ozone",0.328356458862615
"1318",34.10688,-117.27411,"San Bernardino",11,"CO",0.0208549365692223
"1319",34.10688,-117.27411,"San Bernardino",11,"NO2",0.188192052980132
"1320",34.10688,-117.27411,"San Bernardino",11,"Ozone",0.280851918826602
"1321",34.10688,-117.27411,"San Bernardino",12,"CO",0.0203571428571429
"1322",34.10688,-117.27411,"San Bernardino",12,"NO2",0.169623655913978
"1323",34.10688,-117.27411,"San Bernardino",12,"Ozone",0.230741167434716
"1324",34.1326,-118.1272,"Los Angeles",1,"CO",0.0100513874614594
"1325",34.1326,-118.1272,"Los Angeles",1,"NO2",0.201618705035971
"1326",34.1326,-118.1272,"Los Angeles",1,"Ozone",0.187338129496403
"1327",34.1326,-118.1272,"Los Angeles",2,"CO",0.013223728060431
"1328",34.1326,-118.1272,"Los Angeles",2,"NO2",0.260230171073095
"1329",34.1326,-118.1272,"Los Angeles",2,"Ozone",0.312974894467896
"1330",34.1326,-118.1272,"Los Angeles",3,"CO",0.00986202504776056
"1331",34.1326,-118.1272,"Los Angeles",3,"NO2",0.149838038632987
"1332",34.1326,-118.1272,"Los Angeles",3,"Ozone",0.359966036934833
"1333",34.1326,-118.1272,"Los Angeles",4,"CO",0.00751902587519026
"1334",34.1326,-118.1272,"Los Angeles",4,"NO2",0.10910197869102
"1335",34.1326,-118.1272,"Los Angeles",4,"Ozone",0.450315285931724
"1336",34.1326,-118.1272,"Los Angeles",5,"CO",0.00530907587347529
"1337",34.1326,-118.1272,"Los Angeles",5,"NO2",0.0693227206946454
"1338",34.1326,-118.1272,"Los Angeles",5,"Ozone",0.445565433119702
"1339",34.1326,-118.1272,"Los Angeles",6,"CO",0.00694618543332613
"1340",34.1326,-118.1272,"Los Angeles",6,"NO2",0.112580693815988
"1341",34.1326,-118.1272,"Los Angeles",6,"Ozone",0.530015082956259
"1342",34.1326,-118.1272,"Los Angeles",7,"CO",0.00572268907563025
"1343",34.1326,-118.1272,"Los Angeles",7,"NO2",0.0945147058823529
"1344",34.1326,-118.1272,"Los Angeles",7,"Ozone",0.523088235294118
"1345",34.1326,-118.1272,"Los Angeles",8,"CO",0.00505828887571626
"1346",34.1326,-118.1272,"Los Angeles",8,"NO2",0.118632596685083
"1347",34.1326,-118.1272,"Los Angeles",8,"Ozone",0.478267907729664
"1348",34.1326,-118.1272,"Los Angeles",9,"CO",0.004578111946533
"1349",34.1326,-118.1272,"Los Angeles",9,"NO2",0.133230994152047
"1350",34.1326,-118.1272,"Los Angeles",9,"Ozone",0.431085116973619
"1351",34.1326,-118.1272,"Los Angeles",10,"CO",0.00584135541008856
"1352",34.1326,-118.1272,"Los Angeles",10,"NO2",0.165758760107817
"1353",34.1326,-118.1272,"Los Angeles",10,"Ozone",0.300231035810551
"1354",34.1326,-118.1272,"Los Angeles",11,"CO",0.00893608495291525
"1355",34.1326,-118.1272,"Los Angeles",11,"NO2",0.231941093969144
"1356",34.1326,-118.1272,"Los Angeles",11,"Ozone",0.318311091664844
"1357",34.1326,-118.1272,"Los Angeles",12,"CO",0.00867916999201915
"1358",34.1326,-118.1272,"Los Angeles",12,"NO2",0.204826815642458
"1359",34.1326,-118.1272,"Los Angeles",12,"Ozone",0.265163607342378
"1360",34.1365,-117.92391,"Los Angeles",1,"CO",0.00917847025495751
"1361",34.1365,-117.92391,"Los Angeles",1,"NO2",0.162821529745042
"1362",34.1365,-117.92391,"Los Angeles",1,"Ozone",0.30174018615945
"1363",34.1365,-117.92391,"Los Angeles",2,"CO",0.0090282131661442
"1364",34.1365,-117.92391,"Los Angeles",2,"NO2",0.173512539184953
"1365",34.1365,-117.92391,"Los Angeles",2,"Ozone",0.46462158531124
"1366",34.1365,-117.92391,"Los Angeles",3,"CO",0.00882667764512145
"1367",34.1365,-117.92391,"Los Angeles",3,"NO2",0.168809798270893
"1368",34.1365,-117.92391,"Los Angeles",3,"Ozone",0.432420749279539
"1369",34.1365,-117.92391,"Los Angeles",4,"CO",0.007068341494571
"1370",34.1365,-117.92391,"Los Angeles",4,"NO2",0.137229508196721
"1371",34.1365,-117.92391,"Los Angeles",4,"Ozone",0.520523738556525
"1372",34.1365,-117.92391,"Los Angeles",5,"CO",0.00616390762313509
"1373",34.1365,-117.92391,"Los Angeles",5,"NO2",0.116031473533619
"1374",34.1365,-117.92391,"Los Angeles",5,"Ozone",0.473737993051298
"1375",34.1365,-117.92391,"Los Angeles",6,"CO",0.0101832634135571
"1376",34.1365,-117.92391,"Los Angeles",6,"NO2",0.169214837712519
"1377",34.1365,-117.92391,"Los Angeles",6,"Ozone",0.568403621108412
"1378",34.1365,-117.92391,"Los Angeles",7,"CO",0.0096760343481655
"1379",34.1365,-117.92391,"Los Angeles",7,"NO2",0.162810109289617
"1380",34.1365,-117.92391,"Los Angeles",7,"Ozone",0.537353629976581
"1381",34.1365,-117.92391,"Los Angeles",8,"CO",0.010723912206392
"1382",34.1365,-117.92391,"Los Angeles",8,"NO2",0.183464237516869
"1383",34.1365,-117.92391,"Los Angeles",8,"Ozone",0.477839815171351
"1384",34.1365,-117.92391,"Los Angeles",9,"CO",0.00960095770151636
"1385",34.1365,-117.92391,"Los Angeles",9,"NO2",0.162335195530726
"1386",34.1365,-117.92391,"Los Angeles",9,"Ozone",0.455107741420591
"1387",34.1365,-117.92391,"Los Angeles",10,"CO",0.0107499518025834
"1388",34.1365,-117.92391,"Los Angeles",10,"NO2",0.187520917678812
"1389",34.1365,-117.92391,"Los Angeles",10,"Ozone",0.338538654328128
"1390",34.1365,-117.92391,"Los Angeles",11,"CO",0.0116209176517732
"1391",34.1365,-117.92391,"Los Angeles",11,"NO2",0.194292717086835
"1392",34.1365,-117.92391,"Los Angeles",11,"Ozone",0.363774794630335
"1393",34.1365,-117.92391,"Los Angeles",12,"CO",0.0122448979591837
"1394",34.1365,-117.92391,"Los Angeles",12,"NO2",0.169972527472527
"1395",34.1365,-117.92391,"Los Angeles",12,"Ozone",0.30351739044999
"1396",34.14435,-117.85036,"Los Angeles",1,"CO",0.00694980694980695
"1397",34.14435,-117.85036,"Los Angeles",1,"NO2",0.133990042674253
"1398",34.14435,-117.85036,"Los Angeles",1,"Ozone",0.313838650680756
"1399",34.14435,-117.85036,"Los Angeles",2,"CO",0.00631784628745115
"1400",34.14435,-117.85036,"Los Angeles",2,"NO2",0.109229135053111
"1401",34.14435,-117.85036,"Los Angeles",2,"Ozone",0.515889876436159
"1402",34.14435,-117.85036,"Los Angeles",3,"CO",0.00729356824453407
"1403",34.14435,-117.85036,"Los Angeles",3,"NO2",0.110451708766716
"1404",34.14435,-117.85036,"Los Angeles",3,"Ozone",0.460411802165145
"1405",34.14435,-117.85036,"Los Angeles",4,"CO",0.00572704081632653
"1406",34.14435,-117.85036,"Los Angeles",4,"NO2",0.0883585185185185
"1407",34.14435,-117.85036,"Los Angeles",4,"Ozone",0.549189765458422
"1408",34.14435,-117.85036,"Los Angeles",5,"CO",0.00526993355481728
"1409",34.14435,-117.85036,"Los Angeles",5,"NO2",0.088668115942029
"1410",34.14435,-117.85036,"Los Angeles",5,"Ozone",0.476294447910168
"1411",34.14435,-117.85036,"Los Angeles",6,"CO",0.00776905115686691
"1412",34.14435,-117.85036,"Los Angeles",6,"NO2",0.125288261515602
"1413",34.14435,-117.85036,"Los Angeles",6,"Ozone",0.589874761197198
"1414",34.14435,-117.85036,"Los Angeles",7,"CO",0.00648029936165529
"1415",34.14435,-117.85036,"Los Angeles",7,"NO2",0.12275988700565
"1416",34.14435,-117.85036,"Los Angeles",7,"Ozone",0.586076969574854
"1417",34.14435,-117.85036,"Los Angeles",8,"CO",0.00751108540582225
"1418",34.14435,-117.85036,"Los Angeles",8,"NO2",0.136295546558704
"1419",34.14435,-117.85036,"Los Angeles",8,"Ozone",0.512338538654328
"1420",34.14435,-117.85036,"Los Angeles",9,"CO",0.00577903682719547
"1421",34.14435,-117.85036,"Los Angeles",9,"NO2",0.106011331444759
"1422",34.14435,-117.85036,"Los Angeles",9,"Ozone",0.510463378176383
"1423",34.14435,-117.85036,"Los Angeles",10,"CO",0.00629470672389127
"1424",34.14435,-117.85036,"Los Angeles",10,"NO2",0.127422031473534
"1425",34.14435,-117.85036,"Los Angeles",10,"Ozone",0.383461939520334
"1426",34.14435,-117.85036,"Los Angeles",11,"CO",0.00589410589410589
"1427",34.14435,-117.85036,"Los Angeles",11,"NO2",0.113696503496503
"1428",34.14435,-117.85036,"Los Angeles",11,"Ozone",0.42003996003996
"1429",34.14435,-117.85036,"Los Angeles",12,"CO",0.00651553644713699
"1430",34.14435,-117.85036,"Los Angeles",12,"NO2",0.125034199726402
"1431",34.14435,-117.85036,"Los Angeles",12,"Ozone",0.29500196772924
