,County,Pollutant,Dayofweek,Hour,Sample
1551,Fresno,NO2,Tue,10,0.093663043
1552,Fresno,NO2,Tue,11,0.088345725
1553,Fresno,NO2,Tue,12,0.083589552
1554,Fresno,NO2,Tue,13,0.082492308
1555,Fresno,NO2,Tue,14,0.082501887
1556,Fresno,NO2,Tue,15,0.080070632
1557,Fresno,NO2,Tue,16,0.086565217
1558,Fresno,NO2,Tue,17,0.113547101
1559,Fresno,NO2,Tue,18,0.139106618
1560,Fresno,NO2,Tue,19,0.158053957
1561,Fresno,NO2,Tue,20,0.158968198
1562,Fresno,NO2,Tue,21,0.147646643
1563,Fresno,NO2,Tue,22,0.134243902
1564,Fresno,NO2,Tue,23,0.12167474
1565,Fresno,NO2,Wed,0,0.113135889
1566,Fresno,NO2,Wed,1,0.106195122
1567,Fresno,NO2,Wed,2,0.104815331
1568,Fresno,NO2,Wed,3,0.1078125
1569,Fresno,NO2,Wed,4,0.122746835
1570,Fresno,NO2,Wed,5,0.13967128
1571,Fresno,NO2,Wed,6,0.142731034
1572,Fresno,NO2,Wed,7,0.136795139
1573,Fresno,NO2,Wed,8,0.123461818
1574,Fresno,NO2,Wed,9,0.10993609
1575,Fresno,NO2,Wed,10,0.099201521
1576,Fresno,NO2,Wed,11,0.089533835
1577,Fresno,NO2,Wed,12,0.083835821
1578,Fresno,NO2,Wed,13,0.080473881
1579,Fresno,NO2,Wed,14,0.082048148
1580,Fresno,NO2,Wed,15,0.085198529
1581,Fresno,NO2,Wed,16,0.091172043
1582,Fresno,NO2,Wed,17,0.112217857
1583,Fresno,NO2,Wed,18,0.135083942
1584,Fresno,NO2,Wed,19,0.150647482
1585,Fresno,NO2,Wed,20,0.152158451
1586,Fresno,NO2,Wed,21,0.140336842
1587,Fresno,NO2,Wed,22,0.130325175
1588,Fresno,NO2,Wed,23,0.119785965
1589,Fresno,NO2,Thu,0,0.106363636
1590,Fresno,NO2,Thu,1,0.102070175
1591,Fresno,NO2,Thu,2,0.100728571
1592,Fresno,NO2,Thu,3,0.097666667
1593,Fresno,NO2,Thu,4,0.125312236
1594,Fresno,NO2,Thu,5,0.137114583
1595,Fresno,NO2,Thu,6,0.140948097
1596,Fresno,NO2,Thu,7,0.132414035
1597,Fresno,NO2,Thu,8,0.117089219
1598,Fresno,NO2,Thu,9,0.107410256
1599,Fresno,NO2,Thu,10,0.102779026
1600,Fresno,NO2,Thu,11,0.09511194
1601,Fresno,NO2,Thu,12,0.086654275
1602,Fresno,NO2,Thu,13,0.086306273
1603,Fresno,NO2,Thu,14,0.084360294
1604,Fresno,NO2,Thu,15,0.084054945
1605,Fresno,NO2,Thu,16,0.090248201
1606,Fresno,NO2,Thu,17,0.111203571
1607,Fresno,NO2,Thu,18,0.147496296
1608,Fresno,NO2,Thu,19,0.160025641
1609,Fresno,NO2,Thu,20,0.15357971
1610,Fresno,NO2,Thu,21,0.141362319
1611,Fresno,NO2,Thu,22,0.127516129
1612,Fresno,NO2,Thu,23,0.113292857
1613,Fresno,NO2,Fri,0,0.105559028
1614,Fresno,NO2,Fri,1,0.098958333
1615,Fresno,NO2,Fri,2,0.100390244
1616,Fresno,NO2,Fri,3,0.100984127
1617,Fresno,NO2,Fri,4,0.115222689
1618,Fresno,NO2,Fri,5,0.131976027
1619,Fresno,NO2,Fri,6,0.13531058
1620,Fresno,NO2,Fri,7,0.129098976
1621,Fresno,NO2,Fri,8,0.121172414
1622,Fresno,NO2,Fri,9,0.113527586
1623,Fresno,NO2,Fri,10,0.107083916
1624,Fresno,NO2,Fri,11,0.099954064
1625,Fresno,NO2,Fri,12,0.090868327
1626,Fresno,NO2,Fri,13,0.085412811
1627,Fresno,NO2,Fri,14,0.082932384
1628,Fresno,NO2,Fri,15,0.086219081
1629,Fresno,NO2,Fri,16,0.094105634
1630,Fresno,NO2,Fri,17,0.114121951
1631,Fresno,NO2,Fri,18,0.140387097
1632,Fresno,NO2,Fri,19,0.149153571
1633,Fresno,NO2,Fri,20,0.147745645
1634,Fresno,NO2,Fri,21,0.135489583
1635,Fresno,NO2,Fri,22,0.12105137
1636,Fresno,NO2,Fri,23,0.111924138
1637,Fresno,NO2,Sat,0,0.100276817
1638,Fresno,NO2,Sat,1,0.095933798
1639,Fresno,NO2,Sat,2,0.094363636
1640,Fresno,NO2,Sat,3,0.104306452
1641,Fresno,NO2,Sat,4,0.163741379
1642,Fresno,NO2,Sat,5,0.11055102
1643,Fresno,NO2,Sat,6,0.109367347
1644,Fresno,NO2,Sat,7,0.098993174
1645,Fresno,NO2,Sat,8,0.089196552
1646,Fresno,NO2,Sat,9,0.08084375
1647,Fresno,NO2,Sat,10,0.075403509
1648,Fresno,NO2,Sat,11,0.067719298
1649,Fresno,NO2,Sat,12,0.06154386
1650,Fresno,NO2,Sat,13,0.056457746
1651,Fresno,NO2,Sat,14,0.053721831
1652,Fresno,NO2,Sat,15,0.055487633
1653,Fresno,NO2,Sat,16,0.061883803
1654,Fresno,NO2,Sat,17,0.082190647
1655,Fresno,NO2,Sat,18,0.108468635
1656,Fresno,NO2,Sat,19,0.122182482
1657,Fresno,NO2,Sat,20,0.124266904
1658,Fresno,NO2,Sat,21,0.124802817
1659,Fresno,NO2,Sat,22,0.118369718
1660,Fresno,NO2,Sat,23,0.105810526
1661,Fresno,Ozone,Sun,0,0.294508556
1662,Fresno,Ozone,Sun,1,0.264355062
1663,Fresno,Ozone,Sun,2,0.259047619
1664,Fresno,Ozone,Sun,3,0.288095238
1665,Fresno,Ozone,Sun,4,0.236389018
1666,Fresno,Ozone,Sun,5,0.226770708
1667,Fresno,Ozone,Sun,6,0.252020808
1668,Fresno,Ozone,Sun,7,0.317757382
1669,Fresno,Ozone,Sun,8,0.412609737
1670,Fresno,Ozone,Sun,9,0.511884754
1671,Fresno,Ozone,Sun,10,0.596727853
1672,Fresno,Ozone,Sun,11,0.663185274
1673,Fresno,Ozone,Sun,12,0.708283313
1674,Fresno,Ozone,Sun,13,0.735294118
1675,Fresno,Ozone,Sun,14,0.744177671
1676,Fresno,Ozone,Sun,15,0.743699839
1677,Fresno,Ozone,Sun,16,0.717134831
1678,Fresno,Ozone,Sun,17,0.644949698
1679,Fresno,Ozone,Sun,18,0.556422569
1680,Fresno,Ozone,Sun,19,0.482112845
1681,Fresno,Ozone,Sun,20,0.427490996
1682,Fresno,Ozone,Sun,21,0.386594638
1683,Fresno,Ozone,Sun,22,0.355096308
1684,Fresno,Ozone,Sun,23,0.326565008
1685,Fresno,Ozone,Mon,0,0.300040241
1686,Fresno,Ozone,Mon,1,0.262773383
1687,Fresno,Ozone,Mon,2,0.257583033
1688,Fresno,Ozone,Mon,3,0.271943372
1689,Fresno,Ozone,Mon,4,0.21503268
1690,Fresno,Ozone,Mon,5,0.193258427
1691,Fresno,Ozone,Mon,6,0.215008026
1692,Fresno,Ozone,Mon,7,0.284050325
1693,Fresno,Ozone,Mon,8,0.381720873
1694,Fresno,Ozone,Mon,9,0.482463644
1695,Fresno,Ozone,Mon,10,0.572857143
1696,Fresno,Ozone,Mon,11,0.645493197
1697,Fresno,Ozone,Mon,12,0.695900254
1698,Fresno,Ozone,Mon,13,0.722485207
1699,Fresno,Ozone,Mon,14,0.737117721
1700,Fresno,Ozone,Mon,15,0.732840722
1701,Fresno,Ozone,Mon,16,0.709065156
1702,Fresno,Ozone,Mon,17,0.637789306
1703,Fresno,Ozone,Mon,18,0.553221289
1704,Fresno,Ozone,Mon,19,0.475361156
1705,Fresno,Ozone,Mon,20,0.413001605
1706,Fresno,Ozone,Mon,21,0.377608347
1707,Fresno,Ozone,Mon,22,0.348274478
1708,Fresno,Ozone,Mon,23,0.319903692
1709,Fresno,Ozone,Tue,0,0.288571429
1710,Fresno,Ozone,Tue,1,0.247759104
1711,Fresno,Ozone,Tue,2,0.236654662
1712,Fresno,Ozone,Tue,3,0.247837484
1713,Fresno,Ozone,Tue,4,0.187681499
1714,Fresno,Ozone,Tue,5,0.160232745
1715,Fresno,Ozone,Tue,6,0.183098592
1716,Fresno,Ozone,Tue,7,0.26737013
1717,Fresno,Ozone,Tue,8,0.370186335
1718,Fresno,Ozone,Tue,9,0.475271512
1719,Fresno,Ozone,Tue,10,0.567649502
1720,Fresno,Ozone,Tue,11,0.652478992
1721,Fresno,Ozone,Tue,12,0.701587302
1722,Fresno,Ozone,Tue,13,0.732653061
1723,Fresno,Ozone,Tue,14,0.745446951
1724,Fresno,Ozone,Tue,15,0.751944331
1725,Fresno,Ozone,Tue,16,0.728250401
1726,Fresno,Ozone,Tue,17,0.654038997
1727,Fresno,Ozone,Tue,18,0.564047619
1728,Fresno,Ozone,Tue,19,0.476111111
1729,Fresno,Ozone,Tue,20,0.41333068
1730,Fresno,Ozone,Tue,21,0.375407879
1731,Fresno,Ozone,Tue,22,0.344289694
1732,Fresno,Ozone,Tue,23,0.310425786
1733,Fresno,Ozone,Wed,0,0.28188348
1734,Fresno,Ozone,Wed,1,0.250162866
1735,Fresno,Ozone,Wed,2,0.245443693
1736,Fresno,Ozone,Wed,3,0.260745342
1737,Fresno,Ozone,Wed,4,0.201493931
1738,Fresno,Ozone,Wed,5,0.170830008
1739,Fresno,Ozone,Wed,6,0.191061453
1740,Fresno,Ozone,Wed,7,0.271993543
1741,Fresno,Ozone,Wed,8,0.37907563
1742,Fresno,Ozone,Wed,9,0.492644558
1743,Fresno,Ozone,Wed,10,0.593798118
1744,Fresno,Ozone,Wed,11,0.674537815
1745,Fresno,Ozone,Wed,12,0.723323615
1746,Fresno,Ozone,Wed,13,0.752283201
1747,Fresno,Ozone,Wed,14,0.770137443
1748,Fresno,Ozone,Wed,15,0.775070822
1749,Fresno,Ozone,Wed,16,0.748124501
1750,Fresno,Ozone,Wed,17,0.66890292
1751,Fresno,Ozone,Wed,18,0.585951066
1752,Fresno,Ozone,Wed,19,0.505051302
1753,Fresno,Ozone,Wed,20,0.438082084
1754,Fresno,Ozone,Wed,21,0.390463
1755,Fresno,Ozone,Wed,22,0.352433716
1756,Fresno,Ozone,Wed,23,0.322358528
1757,Fresno,Ozone,Thu,0,0.299007937
1758,Fresno,Ozone,Thu,1,0.261290323
1759,Fresno,Ozone,Thu,2,0.253304313
1760,Fresno,Ozone,Thu,3,0.278571429
1761,Fresno,Ozone,Thu,4,0.203778802
1762,Fresno,Ozone,Thu,5,0.176335576
1763,Fresno,Ozone,Thu,6,0.197539683
1764,Fresno,Ozone,Thu,7,0.276203852
1765,Fresno,Ozone,Thu,8,0.375794828
1766,Fresno,Ozone,Thu,9,0.480840336
1767,Fresno,Ozone,Thu,10,0.572865596
1768,Fresno,Ozone,Thu,11,0.660393499
1769,Fresno,Ozone,Thu,12,0.724683009
1770,Fresno,Ozone,Thu,13,0.749685798
1771,Fresno,Ozone,Thu,14,0.76698505
1772,Fresno,Ozone,Thu,15,0.766969447
1773,Fresno,Ozone,Thu,16,0.729050279
1774,Fresno,Ozone,Thu,17,0.649960537
1775,Fresno,Ozone,Thu,18,0.554380426
1776,Fresno,Ozone,Thu,19,0.470363062
1777,Fresno,Ozone,Thu,20,0.420261179
1778,Fresno,Ozone,Thu,21,0.387020182
1779,Fresno,Ozone,Thu,22,0.354603175
1780,Fresno,Ozone,Thu,23,0.321766813
1781,Fresno,Ozone,Fri,0,0.292133072
1782,Fresno,Ozone,Fri,1,0.254927667
1783,Fresno,Ozone,Fri,2,0.247606072
1784,Fresno,Ozone,Fri,3,0.274630542
1785,Fresno,Ozone,Fri,4,0.202957234
1786,Fresno,Ozone,Fri,5,0.17665886
1787,Fresno,Ozone,Fri,6,0.196808097
1788,Fresno,Ozone,Fri,7,0.267213115
1789,Fresno,Ozone,Fri,8,0.370841487
1790,Fresno,Ozone,Fri,9,0.480347277
1791,Fresno,Ozone,Fri,10,0.581111111
1792,Fresno,Ozone,Fri,11,0.666719872
1793,Fresno,Ozone,Fri,12,0.720071828
1794,Fresno,Ozone,Fri,13,0.750678372
1795,Fresno,Ozone,Fri,14,0.763711911
1796,Fresno,Ozone,Fri,15,0.756111111
1797,Fresno,Ozone,Fri,16,0.7265588
1798,Fresno,Ozone,Fri,17,0.650468384
1799,Fresno,Ozone,Fri,18,0.559166991
1800,Fresno,Ozone,Fri,19,0.474075516
1801,Fresno,Ozone,Fri,20,0.420085636
1802,Fresno,Ozone,Fri,21,0.382872713
1803,Fresno,Ozone,Fri,22,0.359166991
1804,Fresno,Ozone,Fri,23,0.332074737
1805,Fresno,Ozone,Sat,0,0.310616706
1806,Fresno,Ozone,Sat,1,0.275406872
1807,Fresno,Ozone,Sat,2,0.268859478
1808,Fresno,Ozone,Sat,3,0.285465839
1809,Fresno,Ozone,Sat,4,0.276691729
1810,Fresno,Ozone,Sat,5,0.204826781
1811,Fresno,Ozone,Sat,6,0.230478786
1812,Fresno,Ozone,Sat,7,0.303542234
1813,Fresno,Ozone,Sat,8,0.400817439
1814,Fresno,Ozone,Sat,9,0.504320747
1815,Fresno,Ozone,Sat,10,0.595433255
1816,Fresno,Ozone,Sat,11,0.670027248
1817,Fresno,Ozone,Sat,12,0.72327754
1818,Fresno,Ozone,Sat,13,0.754573764
1819,Fresno,Ozone,Sat,14,0.767730634
1820,Fresno,Ozone,Sat,15,0.765784352
1821,Fresno,Ozone,Sat,16,0.734721682
1822,Fresno,Ozone,Sat,17,0.65908914
1823,Fresno,Ozone,Sat,18,0.568275594
1824,Fresno,Ozone,Sat,19,0.484035909
1825,Fresno,Ozone,Sat,20,0.420140515
1826,Fresno,Ozone,Sat,21,0.374824356
1827,Fresno,Ozone,Sat,22,0.341061671
1828,Fresno,Ozone,Sat,23,0.317759563
1829,Fresno,SO2,Sun,0,0.003816993
1830,Fresno,SO2,Sun,1,0.003153846
1831,Fresno,SO2,Sun,2,0.004321839
1832,Fresno,SO2,Sun,3,0.002811594
1833,Fresno,SO2,Sun,4,0.002745098
1834,Fresno,SO2,Sun,5,0.003294118
1835,Fresno,SO2,Sun,6,0.005490196
1836,Fresno,SO2,Sun,7,0.008575163
1837,Fresno,SO2,Sun,8,0.007581699
1838,Fresno,SO2,Sun,9,0.007895425
1839,Fresno,SO2,Sun,10,0.008418301
1840,Fresno,SO2,Sun,11,0.008130719
1841,Fresno,SO2,Sun,12,0.007477124
1842,Fresno,SO2,Sun,13,0.007424837
1843,Fresno,SO2,Sun,14,0.007058824
1844,Fresno,SO2,Sun,15,0.006745098
1845,Fresno,SO2,Sun,16,0.006326797
1846,Fresno,SO2,Sun,17,0.005856209
1847,Fresno,SO2,Sun,18,0.005803922
1848,Fresno,SO2,Sun,19,0.005803922
1849,Fresno,SO2,Sun,20,0.005019608
1850,Fresno,SO2,Sun,21,0.004836601
1851,Fresno,SO2,Sun,22,0.004444444
1852,Fresno,SO2,Sun,23,0.003869281
1853,Fresno,SO2,Mon,0,0.003163399
1854,Fresno,SO2,Mon,1,0.002535948
1855,Fresno,SO2,Mon,2,0.0065
1856,Fresno,SO2,Mon,3,0.002844444
1857,Fresno,SO2,Mon,4,0.00227451
1858,Fresno,SO2,Mon,5,0.002588235
1859,Fresno,SO2,Mon,6,0.004026144
1860,Fresno,SO2,Mon,7,0.00530719
1861,Fresno,SO2,Mon,8,0.006826667
1862,Fresno,SO2,Mon,9,0.006027778
1863,Fresno,SO2,Mon,10,0.008190476
1864,Fresno,SO2,Mon,11,0.00832
1865,Fresno,SO2,Mon,12,0.008453333
1866,Fresno,SO2,Mon,13,0.008054422
1867,Fresno,SO2,Mon,14,0.007546667
1868,Fresno,SO2,Mon,15,0.007493333
1869,Fresno,SO2,Mon,16,0.006367347
1870,Fresno,SO2,Mon,17,0.005803922
1871,Fresno,SO2,Mon,18,0.005777778
1872,Fresno,SO2,Mon,19,0.006117647
1873,Fresno,SO2,Mon,20,0.00572549
1874,Fresno,SO2,Mon,21,0.005385621
1875,Fresno,SO2,Mon,22,0.005437908
1876,Fresno,SO2,Mon,23,0.004261438
1877,Fresno,SO2,Tue,0,0.00345098
1878,Fresno,SO2,Tue,1,0.002823529
1879,Fresno,SO2,Tue,2,0.002405229
1880,Fresno,SO2,Tue,3,0.00237037
1881,Fresno,SO2,Tue,4,0.002352941
1882,Fresno,SO2,Tue,5,0.002588235
1883,Fresno,SO2,Tue,6,0.004705882
1884,Fresno,SO2,Tue,7,0.006117647
1885,Fresno,SO2,Tue,8,0.00744
1886,Fresno,SO2,Tue,9,0.008388889
1887,Fresno,SO2,Tue,10,0.00975
1888,Fresno,SO2,Tue,11,0.010472222
1889,Fresno,SO2,Tue,12,0.009124183
1890,Fresno,SO2,Tue,13,0.008586667
1891,Fresno,SO2,Tue,14,0.008104575
1892,Fresno,SO2,Tue,15,0.007660131
1893,Fresno,SO2,Tue,16,0.006746667
1894,Fresno,SO2,Tue,17,0.006230769
1895,Fresno,SO2,Tue,18,0.005974359
1896,Fresno,SO2,Tue,19,0.006358974
1897,Fresno,SO2,Tue,20,0.005974359
1898,Fresno,SO2,Tue,21,0.005846154
1899,Fresno,SO2,Tue,22,0.005769231
1900,Fresno,SO2,Tue,23,0.005487179
1901,Fresno,SO2,Wed,0,0.004512821
1902,Fresno,SO2,Wed,1,0.003897436
1903,Fresno,SO2,Wed,2,0.002296296
1904,Fresno,SO2,Wed,3,0.003391304
1905,Fresno,SO2,Wed,4,0.002820513
1906,Fresno,SO2,Wed,5,0.003128205
1907,Fresno,SO2,Wed,6,0.006102564
1908,Fresno,SO2,Wed,7,0.011128205
1909,Fresno,SO2,Wed,8,0.010512821
1910,Fresno,SO2,Wed,9,0.009620915
1911,Fresno,SO2,Wed,10,0.009934641
1912,Fresno,SO2,Wed,11,0.009226667
1913,Fresno,SO2,Wed,12,0.00888
1914,Fresno,SO2,Wed,13,0.008627451
1915,Fresno,SO2,Wed,14,0.007869281
1916,Fresno,SO2,Wed,15,0.00728
1917,Fresno,SO2,Wed,16,0.007179487
1918,Fresno,SO2,Wed,17,0.006692308
1919,Fresno,SO2,Wed,18,0.006051282
1920,Fresno,SO2,Wed,19,0.005717949
1921,Fresno,SO2,Wed,20,0.005615385
1922,Fresno,SO2,Wed,21,0.005128205
1923,Fresno,SO2,Wed,22,0.004641026
1924,Fresno,SO2,Wed,23,0.004692308
1925,Fresno,SO2,Thu,0,0.003769231
1926,Fresno,SO2,Thu,1,0.002717949
1927,Fresno,SO2,Thu,2,0.002461538
1928,Fresno,SO2,Thu,3,0.002387597
1929,Fresno,SO2,Thu,4,0.001948718
1930,Fresno,SO2,Thu,5,0.003205128
1931,Fresno,SO2,Thu,6,0.006282051
1932,Fresno,SO2,Thu,7,0.008769231
1933,Fresno,SO2,Thu,8,0.009626667
1934,Fresno,SO2,Thu,9,0.009751634
1935,Fresno,SO2,Thu,10,0.009442177
1936,Fresno,SO2,Thu,11,0.009414966
1937,Fresno,SO2,Thu,12,0.008666667
1938,Fresno,SO2,Thu,13,0.008941176
1939,Fresno,SO2,Thu,14,0.009176471
1940,Fresno,SO2,Thu,15,0.008272109
1941,Fresno,SO2,Thu,16,0.006906667
1942,Fresno,SO2,Thu,17,0.006282051
1943,Fresno,SO2,Thu,18,0.005641026
1944,Fresno,SO2,Thu,19,0.005384615
1945,Fresno,SO2,Thu,20,0.005384615
1946,Fresno,SO2,Thu,21,0.005102564
1947,Fresno,SO2,Thu,22,0.005076923
1948,Fresno,SO2,Thu,23,0.004641026
1949,Fresno,SO2,Fri,0,0.003748428
1950,Fresno,SO2,Fri,1,0.003672956
1951,Fresno,SO2,Fri,2,0.002588235
1952,Fresno,SO2,Fri,3,0.002459259
1953,Fresno,SO2,Fri,4,0.002238994
1954,Fresno,SO2,Fri,5,0.002339623
1955,Fresno,SO2,Fri,6,0.00427673
1956,Fresno,SO2,Fri,7,0.007923077
1957,Fresno,SO2,Fri,8,0.010333333
1958,Fresno,SO2,Fri,9,0.010692308
1959,Fresno,SO2,Fri,10,0.011589744
1960,Fresno,SO2,Fri,11,0.01036478
1961,Fresno,SO2,Fri,12,0.009228758
1962,Fresno,SO2,Fri,13,0.008427673
1963,Fresno,SO2,Fri,14,0.007597484
1964,Fresno,SO2,Fri,15,0.006797386
1965,Fresno,SO2,Fri,16,0.006928105
1966,Fresno,SO2,Fri,17,0.006384615
1967,Fresno,SO2,Fri,18,0.005811321
1968,Fresno,SO2,Fri,19,0.005811321
1969,Fresno,SO2,Fri,20,0.006389937
1970,Fresno,SO2,Fri,21,0.006188679
1971,Fresno,SO2,Fri,22,0.005811321
1972,Fresno,SO2,Fri,23,0.004402516
1973,Fresno,SO2,Sat,0,0.003823899
1974,Fresno,SO2,Sat,1,0.003320755
1975,Fresno,SO2,Sat,2,0.003084967
1976,Fresno,SO2,Sat,3,0.002857143
1977,Fresno,SO2,Sat,4,0.002820513
1978,Fresno,SO2,Sat,5,0.002691824
1979,Fresno,SO2,Sat,6,0.005207547
1980,Fresno,SO2,Sat,7,0.00845283
1981,Fresno,SO2,Sat,8,0.009761006
1982,Fresno,SO2,Sat,9,0.010314465
1983,Fresno,SO2,Sat,10,0.01025641
1984,Fresno,SO2,Sat,11,0.011748428
1985,Fresno,SO2,Sat,12,0.009710692
1986,Fresno,SO2,Sat,13,0.008754717
1987,Fresno,SO2,Sat,14,0.007874214
1988,Fresno,SO2,Sat,15,0.007220126
1989,Fresno,SO2,Sat,16,0.006666667
1990,Fresno,SO2,Sat,17,0.005811321
1991,Fresno,SO2,Sat,18,0.005786164
1992,Fresno,SO2,Sat,19,0.006465409
1993,Fresno,SO2,Sat,20,0.00674359
1994,Fresno,SO2,Sat,21,0.005487179
1995,Fresno,SO2,Sat,22,0.004564103
1996,Fresno,SO2,Sat,23,0.004307692
1997,Humboldt,CO,Sun,0,0.005952381
1998,Humboldt,CO,Sun,1,0.006137566
1999,Humboldt,CO,Sun,2,0.005833333
2000,Humboldt,CO,Sun,3,0.005842697
2001,Humboldt,CO,Sun,4,0.006132404
2002,Humboldt,CO,Sun,5,0.005977011
2003,Humboldt,CO,Sun,6,0.006031746
2004,Humboldt,CO,Sun,7,0.006510989
2005,Humboldt,CO,Sun,8,0.006565934
2006,Humboldt,CO,Sun,9,0.006593407
2007,Humboldt,CO,Sun,10,0.006318681
2008,Humboldt,CO,Sun,11,0.006181319
2009,Humboldt,CO,Sun,12,0.006043956
2010,Humboldt,CO,Sun,13,0.005906593
2011,Humboldt,CO,Sun,14,0.005989011
2012,Humboldt,CO,Sun,15,0.006016484
2013,Humboldt,CO,Sun,16,0.006241331
2014,Humboldt,CO,Sun,17,0.006538462
2015,Humboldt,CO,Sun,18,0.006907074
2016,Humboldt,CO,Sun,19,0.007002801
2017,Humboldt,CO,Sun,20,0.006930693
2018,Humboldt,CO,Sun,21,0.006461538
2019,Humboldt,CO,Sun,22,0.006341463
2020,Humboldt,CO,Sun,23,0.007030812
2021,Humboldt,CO,Mon,0,0.006740638
2022,Humboldt,CO,Mon,1,0.006490985
2023,Humboldt,CO,Mon,2,0.006324549
2024,Humboldt,CO,Mon,3,0.006241331
2025,Humboldt,CO,Mon,4,0.006046512
2026,Humboldt,CO,Mon,5,0.006378738
2027,Humboldt,CO,Mon,6,0.006740638
2028,Humboldt,CO,Mon,7,0.007323162
2029,Humboldt,CO,Mon,8,0.007156727
2030,Humboldt,CO,Mon,9,0.006857143
2031,Humboldt,CO,Mon,10,0.006774669
2032,Humboldt,CO,Mon,11,0.006517857
2033,Humboldt,CO,Mon,12,0.006215022
2034,Humboldt,CO,Mon,13,0.006139818
2035,Humboldt,CO,Mon,14,0.006244477
2036,Humboldt,CO,Mon,15,0.00606414
2037,Humboldt,CO,Mon,16,0.006142857
2038,Humboldt,CO,Mon,17,0.006806723
2039,Humboldt,CO,Mon,18,0.007018031
2040,Humboldt,CO,Mon,19,0.007378641
2041,Humboldt,CO,Mon,20,0.007323162
2042,Humboldt,CO,Mon,21,0.00675737
2043,Humboldt,CO,Mon,22,0.006850258
2044,Humboldt,CO,Mon,23,0.007212205
2045,Humboldt,CO,Tue,0,0.00697479
2046,Humboldt,CO,Tue,1,0.006694678
2047,Humboldt,CO,Tue,2,0.006463245
2048,Humboldt,CO,Tue,3,0.006241331
2049,Humboldt,CO,Tue,4,0.00626506
2050,Humboldt,CO,Tue,5,0.0063711
2051,Humboldt,CO,Tue,6,0.006722689
2052,Humboldt,CO,Tue,7,0.007282913
2053,Humboldt,CO,Tue,8,0.007213579
2054,Humboldt,CO,Tue,9,0.006810967
2055,Humboldt,CO,Tue,10,0.006734694
2056,Humboldt,CO,Tue,11,0.006349206
2057,Humboldt,CO,Tue,12,0.006406926
2058,Humboldt,CO,Tue,13,0.006195191
2059,Humboldt,CO,Tue,14,0.006185853
2060,Humboldt,CO,Tue,15,0.006407767
2061,Humboldt,CO,Tue,16,0.006428571
2062,Humboldt,CO,Tue,17,0.006813187
2063,Humboldt,CO,Tue,18,0.007142857
2064,Humboldt,CO,Tue,19,0.007295423
2065,Humboldt,CO,Tue,20,0.00740638
2066,Humboldt,CO,Tue,21,0.007428571
2067,Humboldt,CO,Tue,22,0.007275748
2068,Humboldt,CO,Tue,23,0.007087912
2069,Humboldt,CO,Wed,0,0.006862745
2070,Humboldt,CO,Wed,1,0.0067507
2071,Humboldt,CO,Wed,2,0.006546463
2072,Humboldt,CO,Wed,3,0.006518724
2073,Humboldt,CO,Wed,4,0.006272578
2074,Humboldt,CO,Wed,5,0.0063711
2075,Humboldt,CO,Wed,6,0.006918768
2076,Humboldt,CO,Wed,7,0.007285714
2077,Humboldt,CO,Wed,8,0.007540501
2078,Humboldt,CO,Wed,9,0.007236025
2079,Humboldt,CO,Wed,10,0.006801242
2080,Humboldt,CO,Wed,11,0.006708075
2081,Humboldt,CO,Wed,12,0.006345865
2082,Humboldt,CO,Wed,13,0.006109422
2083,Humboldt,CO,Wed,14,0.006126657
2084,Humboldt,CO,Wed,15,0.005990783
2085,Humboldt,CO,Wed,16,0.006285714
2086,Humboldt,CO,Wed,17,0.006371429
2087,Humboldt,CO,Wed,18,0.00665742
2088,Humboldt,CO,Wed,19,0.006990291
2089,Humboldt,CO,Wed,20,0.006934813
2090,Humboldt,CO,Wed,21,0.006439232
2091,Humboldt,CO,Wed,22,0.006487395
2092,Humboldt,CO,Wed,23,0.006574202
2093,Humboldt,CO,Thu,0,0.006262626
2094,Humboldt,CO,Thu,1,0.006262626
2095,Humboldt,CO,Thu,2,0.006285714
2096,Humboldt,CO,Thu,3,0.006102635
2097,Humboldt,CO,Thu,4,0.005886403
2098,Humboldt,CO,Thu,5,0.005977011
2099,Humboldt,CO,Thu,6,0.006449788
2100,Humboldt,CO,Thu,7,0.006890756
2101,Humboldt,CO,Thu,8,0.006897547
2102,Humboldt,CO,Thu,9,0.00662614
2103,Humboldt,CO,Thu,10,0.006390169
2104,Humboldt,CO,Thu,11,0.006195827
2105,Humboldt,CO,Thu,12,0.005809524
2106,Humboldt,CO,Thu,13,0.005965463
2107,Humboldt,CO,Thu,14,0.00599686
2108,Humboldt,CO,Thu,15,0.005922619
2109,Humboldt,CO,Thu,16,0.006093294
2110,Humboldt,CO,Thu,17,0.006380028
2111,Humboldt,CO,Thu,18,0.006712899
2112,Humboldt,CO,Thu,19,0.006740638
2113,Humboldt,CO,Thu,20,0.006778711
2114,Humboldt,CO,Thu,21,0.006764706
2115,Humboldt,CO,Thu,22,0.006632653
2116,Humboldt,CO,Thu,23,0.00665742
2117,Humboldt,CO,Fri,0,0.006428571
2118,Humboldt,CO,Fri,1,0.006312925
2119,Humboldt,CO,Fri,2,0.006176871
2120,Humboldt,CO,Fri,3,0.006176871
2121,Humboldt,CO,Fri,4,0.00594958
2122,Humboldt,CO,Fri,5,0.006103896
2123,Humboldt,CO,Fri,6,0.006340136
2124,Humboldt,CO,Fri,7,0.00677551
2125,Humboldt,CO,Fri,8,0.006639456
